query_id,original_claim,edited_claim,rouge_score,edit_distance,verifier_scores
tweet-sno-1203,Disquieting assault on our most visible national symbol. That too on #RepublicDay . Our Tricolour replaced at iconic flagpole at #RedFort . Was this protest always about undermining our State? | #RDaySpiritShamed,Chei! Dem attack our big national symbol for Republic Day. Dem replace our Tricolour for Red Fort. Dis protest na to dey spoil our state? | #RDaySpiritShamed,"{""rouge-1"": 0.27999999503200007, ""rouge-2"": 0.0727272677421491, ""rouge-l"": 0.27999999503200007}",0.6037735849056604,"{""label"": ""LABEL_1"", ""score"": 0.9994301199913025}"
tweet-sno-1203,Disquieting assault on our most visible national symbol. That too on #RepublicDay . Our Tricolour replaced at iconic flagpole at #RedFort . Was this protest always about undermining our State? | #RDaySpiritShamed,"Wah lau, they go and disturb our flag on Republic Day. Took down our Tricolour at Red Fort. This protest is it to undermine our State one? | #RDaySpiritShamed","{""rouge-1"": 0.25925925425925933, ""rouge-2"": 0.035087714299785265, ""rouge-l"": 0.25925925425925933}",0.6037735849056604,"{""label"": ""LABEL_1"", ""score"": 0.9994348883628845}"
tweet-sno-1204,Biden signed executive order today that contained a ban on the term 'China virus'.,"Ay, Biden signed some executive order today sayin' we can't use 'China virus' no more.","{""rouge-1"": 0.4827586156956005, ""rouge-2"": 0.2962962913031551, ""rouge-l"": 0.4827586156956005}",0.56,"{""label"": ""LABEL_1"", ""score"": 0.999525785446167}"
tweet-sno-1204,Biden signed executive order today that contained a ban on the term 'China virus'.,Biden don sign executive order today wey talk say make we no dey use 'China virus' again.,"{""rouge-1"": 0.3870967692403746, ""rouge-2"": 0.20689654677764577, ""rouge-l"": 0.3870967692403746}",0.5652173913043478,"{""label"": ""LABEL_1"", ""score"": 0.9995115995407104}"
tweet-sno-1204,Biden signed executive order today that contained a ban on the term 'China virus'.,"Biden sign executive order today lah, ban on using 'China virus'.","{""rouge-1"": 0.639999995072, ""rouge-2"": 0.34782608204158794, ""rouge-l"": 0.639999995072}",0.3333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9995014667510986}"
tweet-sno-1205,INBOX: Former President Trump has set up an “Office of the Former President”,INBOX: Trump done set up an 'Office of the Former President',"{""rouge-1"": 0.6956521689224953, ""rouge-2"": 0.36363635867768596, ""rouge-l"": 0.6956521689224953}",0.29411764705882354,"{""label"": ""LABEL_1"", ""score"": 0.999508261680603}"
tweet-sno-1205,INBOX: Former President Trump has set up an “Office of the Former President”,INBOX: Former President Trump don set up 'Office of the Former President',"{""rouge-1"": 0.6956521689224953, ""rouge-2"": 0.5217391254442345, ""rouge-l"": 0.6956521689224953}",0.23529411764705882,"{""label"": ""LABEL_1"", ""score"": 0.9994990825653076}"
tweet-sno-1205,INBOX: Former President Trump has set up an “Office of the Former President”,INBOX: Former President Trump has set up 'Office of the Former President',"{""rouge-1"": 0.7826086906616257, ""rouge-2"": 0.6956521689224953, ""rouge-l"": 0.7826086906616257}",0.17647058823529413,"{""label"": ""LABEL_1"", ""score"": 0.9994909763336182}"
tweet-sno-1206,"Former President Donald Trump has officially opened the 'Office of the Former President,' which will manage his correspondence, public statements, and activities to ""carry on the agenda of the Trump Admin. through advocacy…""","Don Trump done opened up that 'Office of the Former President,' gon' handle all his letters, public speeches, an' activities to keep pushin' the Trump agenda.","{""rouge-1"": 0.4705882303114187, ""rouge-2"": 0.21428570934311236, ""rouge-l"": 0.4705882303114187}",0.6511627906976745,"{""label"": ""LABEL_1"", ""score"": 0.999519944190979}"
tweet-sno-1206,"Former President Donald Trump has officially opened the 'Office of the Former President,' which will manage his correspondence, public statements, and activities to ""carry on the agenda of the Trump Admin. through advocacy…""","Ex-President Donald Trump don open 'Office of the Former President' for Palm Beach, Florida to dey handle his letters, public talks, and plans to pursue him agenda.","{""rouge-1"": 0.4150943346244215, ""rouge-2"": 0.140350872231456, ""rouge-l"": 0.4150943346244215}",0.7209302325581395,"{""label"": ""LABEL_1"", ""score"": 0.9995101690292358}"
tweet-sno-1206,"Former President Donald Trump has officially opened the 'Office of the Former President,' which will manage his correspondence, public statements, and activities to ""carry on the agenda of the Trump Admin. through advocacy…""","Former President Trump has started the 'Office of the Former President' in Palm Beach, Florida, to manage his mail, public statements, and activities to continue with his Trump agenda.","{""rouge-1"": 0.5882352891349482, ""rouge-2"": 0.37288135094513075, ""rouge-l"": 0.5882352891349482}",0.5581395348837209,"{""label"": ""LABEL_1"", ""score"": 0.9994761347770691}"
tweet-sno-1207,Concealing Cocaine in international shipments can be bananas: RCMP#Kelowna,"Hidin' cocaine in international shipments can be bananas, fo' real: RCMP#Kelowna","{""rouge-1"": 0.5999999950500001, ""rouge-2"": 0.4444444395061729, ""rouge-l"": 0.5999999950500001}",0.36363636363636365,"{""label"": ""LABEL_1"", ""score"": 0.9994257688522339}"
tweet-sno-1207,Concealing Cocaine in international shipments can be bananas: RCMP#Kelowna,Smuggling cocaine inside international bananas no be joke: RCMP#Kelowna,"{""rouge-1"": 0.3333333283333334, ""rouge-2"": 0.0, ""rouge-l"": 0.3333333283333334}",0.375,"{""label"": ""LABEL_1"", ""score"": 0.9993956089019775}"
tweet-sno-1207,Concealing Cocaine in international shipments can be bananas: RCMP#Kelowna,Hiding cocaine in international banana shipments can be bananas sia: RCMP#Kelowna,"{""rouge-1"": 0.5999999950500001, ""rouge-2"": 0.33333332839506175, ""rouge-l"": 0.5999999950500001}",0.2777777777777778,"{""label"": ""LABEL_1"", ""score"": 0.999370276927948}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"MILITARY SOURCE IN DC: 'For the last week, my battalion been sleepin' on the floor in the Senate cafeteria. Today, the Senate done kicked us out & moved us to a cold parkin' garage. 5000 soldiers. 1 power outlet. One bathroom. This how Joe Biden's America treatin' soldiers.' PHOTOS","{""rouge-1"": 0.777777772780247, ""rouge-2"": 0.5773195826293975, ""rouge-l"": 0.777777772780247}",0.2608695652173913,"{""label"": ""LABEL_1"", ""score"": 0.9994521737098694}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"MILITARY SOURCE IN DC: 'For the past week, my battalion has been sleeping on the floor in the Senate cafeteria. Today, the Senate chased us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden's America is treating soldiers.' PHOTOS","{""rouge-1"": 0.8131868081874171, ""rouge-2"": 0.6868686818691971, ""rouge-l"": 0.8131868081874171}",0.15384615384615385,"{""label"": ""LABEL_1"", ""score"": 0.9994989633560181}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"MILITARY SOURCE IN DC: 'For the past week, my battalion has been sleeping on the floor in the Senate canteen. Today, the Senate chased us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden's America treats soldiers.' PHOTOS","{""rouge-1"": 0.8131868081874171, ""rouge-2"": 0.6938775460204082, ""rouge-l"": 0.8131868081874171}",0.15625,"{""label"": ""LABEL_1"", ""score"": 0.9994964599609375}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""",WATCH: Chuck Schumer be sayin' Trump done caused an 'erection',"{""rouge-1"": 0.4999999950000001, ""rouge-2"": 0.22222221722222232, ""rouge-l"": 0.4999999950000001}",0.5294117647058824,"{""label"": ""LABEL_1"", ""score"": 0.9994897842407227}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""",WATCH: Chuck Schumer talk say na Trump cause 'erection',"{""rouge-1"": 0.42105262659279785, ""rouge-2"": 0.23529411266435996, ""rouge-l"": 0.42105262659279785}",0.5294117647058824,"{""label"": ""LABEL_1"", ""score"": 0.9994723200798035}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""","Eh, WATCH: Chuck Schumer say Donald Trump incite a 'erection'","{""rouge-1"": 0.4999999950000001, ""rouge-2"": 0.3333333283333334, ""rouge-l"": 0.4999999950000001}",0.5294117647058824,"{""label"": ""LABEL_1"", ""score"": 0.9994729161262512}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.","Lawd, Schumer jus' say, ""Incited da 'rection."" An' da look on his face show he know he said it.","{""rouge-1"": 0.5405405355441928, ""rouge-2"": 0.2564102514135438, ""rouge-l"": 0.5405405355441928}",0.5,"{""label"": ""LABEL_1"", ""score"": 0.9994788765907288}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.","Ah-ah, Schumer don talk say ""Incited the erection."" And di look on im face dey show say he sabi say he don talk am.","{""rouge-1"": 0.5128205078238003, ""rouge-2"": 0.23809523310657604, ""rouge-l"": 0.5128205078238003}",0.5277777777777778,"{""label"": ""LABEL_1"", ""score"": 0.99946528673172}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.","Alamak, Schumer just said, ""Incited the erection."" And the look on his face confirm he know he said it.","{""rouge-1"": 0.8108108058144633, ""rouge-2"": 0.7179487129520054, ""rouge-l"": 0.8108108058144633}",0.2,"{""label"": ""LABEL_1"", ""score"": 0.9994648098945618}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","Man, on the Senate floor, Chuck Schumer just said them senators gotta decide if 'Donald John Trump incited the erection, uh, insurrection…' Well, it WAS an uprising!","{""rouge-1"": 0.8076923026923079, ""rouge-2"": 0.6538461488461539, ""rouge-l"": 0.8076923026923079}",0.1282051282051282,"{""label"": ""LABEL_1"", ""score"": 0.9995006322860718}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","Abeg, for Senate floor, Chuck Schumer just talk say senators must decide if 'Donald John Trump incite the erection, eh, insurrection…' Well, na true say e be uprising!","{""rouge-1"": 0.5660377308508366, ""rouge-2"": 0.339622636511214, ""rouge-l"": 0.5660377308508366}",0.36585365853658536,"{""label"": ""LABEL_1"", ""score"": 0.9994983673095703}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","Wah, on the Senate floor, Chuck Schumer just said that senators must decide if 'Donald John Trump incited the erection, uh, insurrection…' Well, it WAS an uprising!","{""rouge-1"": 0.8846153796153846, ""rouge-2"": 0.8076923026923079, ""rouge-l"": 0.8846153796153846}",0.07692307692307693,"{""label"": ""LABEL_1"", ""score"": 0.9994961023330688}"
tweet-sno-1212,"Seems like Sen. Schumer's getting a rise out of a lot of people with that ""erection"" gaffe.",Looks like Sen. Schumer gettin' folks all riled up with that 'erection' slip-up.,"{""rouge-1"": 0.285714280739796, ""rouge-2"": 0.14285713795918387, ""rouge-l"": 0.285714280739796}",0.6538461538461539,"{""label"": ""LABEL_1"", ""score"": 0.9994845390319824}"
tweet-sno-1212,"Seems like Sen. Schumer's getting a rise out of a lot of people with that ""erection"" gaffe.",Seems like Sen. Schumer don cause wahala for plenty people with that 'erection' mistake.,"{""rouge-1"": 0.41379309845422124, ""rouge-2"": 0.275862064019025, ""rouge-l"": 0.41379309845422124}",0.5384615384615384,"{""label"": ""LABEL_1"", ""score"": 0.9994916915893555}"
tweet-sno-1212,"Seems like Sen. Schumer's getting a rise out of a lot of people with that ""erection"" gaffe.",Seems like Sen. Schumer making people laugh with that 'erection' slip.,"{""rouge-1"": 0.46153845665680476, ""rouge-2"": 0.23076922603550304, ""rouge-l"": 0.46153845665680476}",0.5769230769230769,"{""label"": ""LABEL_1"", ""score"": 0.9994776844978333}"
tweet-sno-1213,"I am ready to declare “incited the erection” the funniest political gaffe in American history. We should build a statue to Chuck Schumer to commemorate his achievement. The statue will only be from the waist up, though, to be safe.","Yo, I’m ready to say ‘incited the erection’ is the funniest political slip-up in American history. We need to put up a statue for Chuck Schumer to honor his mess-up. But you know, the statue gon’ be just from the waist up, to keep it safe.","{""rouge-1"": 0.5277777728125002, ""rouge-2"": 0.285714280739796, ""rouge-l"": 0.5277777728125002}",0.47761194029850745,"{""label"": ""LABEL_1"", ""score"": 0.9995090961456299}"
tweet-sno-1213,"I am ready to declare “incited the erection” the funniest political gaffe in American history. We should build a statue to Chuck Schumer to commemorate his achievement. The statue will only be from the waist up, though, to be safe.","Abeg, I wan declare say ‘incited the erection’ na the funniest political blunder for American history. We suppose build statue for Chuck Schumer to celebrate his achievement. The statue go be only from waist up, make e safe.","{""rouge-1"": 0.6470588185337371, ""rouge-2"": 0.26315788974030474, ""rouge-l"": 0.6176470538278547}",0.4528301886792453,"{""label"": ""LABEL_1"", ""score"": 0.9995049238204956}"
tweet-sno-1213,"I am ready to declare “incited the erection” the funniest political gaffe in American history. We should build a statue to Chuck Schumer to commemorate his achievement. The statue will only be from the waist up, though, to be safe.","Wah, I ready to say ‘incited the erection’ is the funniest political gaffe in American history lah! We should build a statue to Chuck Schumer to remember his achievement. But the statue will only be from the waist up, just to be safe.","{""rouge-1"": 0.7647058773572665, ""rouge-2"": 0.6172839456241428, ""rouge-l"": 0.7647058773572665}",0.24561403508771928,"{""label"": ""LABEL_1"", ""score"": 0.999498724937439}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.",Bernie meme and Schumer sayin' 'erection' 'stead of 'insurrection'. Nice to see we havin' a laugh again here in D.C.,"{""rouge-1"": 0.5238095188095239, ""rouge-2"": 0.2999999950000001, ""rouge-l"": 0.5238095188095239}",0.5135135135135135,"{""label"": ""LABEL_1"", ""score"": 0.9995020627975464}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.","That Bernie meme, and Schumer talking 'bout 'erection' instead of 'insurrection'. E good say we dey laugh for Washington again.","{""rouge-1"": 0.43902438524687687, ""rouge-2"": 0.10256409756739011, ""rouge-l"": 0.3902438974419989}",0.59375,"{""label"": ""LABEL_1"", ""score"": 0.999500036239624}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.","The Bernie meme, Schumer saying 'erection' instead of 'insurrection'. Good to see can laugh again here in Washington lah.","{""rouge-1"": 0.7999999950125001, ""rouge-2"": 0.5789473634349032, ""rouge-l"": 0.7999999950125001}",0.2903225806451613,"{""label"": ""LABEL_1"", ""score"": 0.9994860887527466}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!","On MLK Day, 'Gram went an' labeled this post 'bout MLK from his own daughter as 'misleadin'... This some 🤬 nonsense!","{""rouge-1"": 0.5263157844875347, ""rouge-2"": 0.2631578897506926, ""rouge-l"": 0.5263157844875347}",0.6,"{""label"": ""LABEL_1"", ""score"": 0.9995415210723877}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!","On MLK Day, Instagram don mark this post wey come from MLK daughter as 'misleading'... Tori be say, this one na 🤬 nonsense!","{""rouge-1"": 0.4615384565680473, ""rouge-2"": 0.14999999505000017, ""rouge-l"": 0.4102564052859961}",0.5428571428571428,"{""label"": ""LABEL_1"", ""score"": 0.9995343685150146}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!","On MLK Day, IG labelled this post about MLK from his daughter as 'misleading'... Wah, this is 🤬 outrageous leh!","{""rouge-1"": 0.5555555505555557, ""rouge-2"": 0.37837837338203073, ""rouge-l"": 0.5555555505555557}",0.53125,"{""label"": ""LABEL_1"", ""score"": 0.9995195865631104}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories","Da MyPillow website got a active promo code 'QAnon' that get you a $45 discount. MyPillow CEO Mike Lindell went to the White House yesterday to meet wit Pres Trump (45), carryin' notes 'bout martial law and election conspiracy theories.","{""rouge-1"": 0.7088607545136997, ""rouge-2"": 0.5185185135253774, ""rouge-l"": 0.7088607545136997}",0.3787878787878788,"{""label"": ""LABEL_1"", ""score"": 0.9995200634002686}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories","MyPillow website dey give promo code 'QAnon' wey go give you $45 discount. MyPillow CEO Mike Lindell go White House yesterday go see Pres Trump (45), carry notes wey dey talk 'bout martial law and election conspiracy theories.","{""rouge-1"": 0.6216216167129293, ""rouge-2"": 0.3797468304630669, ""rouge-l"": 0.6216216167129293}",0.5303030303030303,"{""label"": ""LABEL_1"", ""score"": 0.9995285272598267}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories","The MyPillow website has this active promo code 'QAnon' that gives you a $45 discount. MyPillow CEO Mike Lindell visited the White House yesterday to meet with Pres Trump (45), bringing notes referencing martial law and election conspiracy theories.","{""rouge-1"": 0.8499999950125001, ""rouge-2"": 0.6749999950125, ""rouge-l"": 0.8249999950125001}",0.2727272727272727,"{""label"": ""LABEL_1"", ""score"": 0.9995044469833374}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,Tesla hirin' somebody full-time to handle folks talkin' shit online.,"{""rouge-1"": 0.4545454495867769, ""rouge-2"": 0.09999999505000023, ""rouge-l"": 0.4545454495867769}",0.7058823529411765,"{""label"": ""LABEL_1"", ""score"": 0.9993789196014404}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,Tesla dey look for person wey go dey handle people wey dey talk anyhow for online.,"{""rouge-1"": 0.24999999500000009, ""rouge-2"": 0.07692307204142042, ""rouge-l"": 0.24999999500000009}",0.8695652173913043,"{""label"": ""LABEL_1"", ""score"": 0.9994055032730103}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,Tesla is hiring someone full-time to handle people talking nonsense online.,"{""rouge-1"": 0.6956521689224953, ""rouge-2"": 0.47619047120181407, ""rouge-l"": 0.6956521689224953}",0.375,"{""label"": ""LABEL_1"", ""score"": 0.9993429780006409}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,"SAFETY WARNING It might be popular but don’t leave that #GwynethPaltrow scented candle alone (or any candles for that matter) & always put it on a flame retardant surface. If you don’t, you might have firefighters comin’ to your house & sprayin’ water everywhere.","{""rouge-1"": 0.7088607544944722, ""rouge-2"": 0.4705882302948097, ""rouge-l"": 0.7088607544944722}",0.4153846153846154,"{""label"": ""LABEL_1"", ""score"": 0.999457061290741}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,"SAFETY WARNING Even if it’s popular, do not leave that #GwynethPaltrow scented candle unattended (or any candles too) & always place it on a flame retardant surface. If not, you go see firefighters dem rush come your house dey spray water.","{""rouge-1"": 0.574999995003125, ""rouge-2"": 0.34146340963712074, ""rouge-l"": 0.5499999950031251}",0.45,"{""label"": ""LABEL_1"", ""score"": 0.9994840621948242}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,"SAFETY WARNING It might be popular but don't leave that #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. If you don't, firefighters will come quickly to your home and spray water.","{""rouge-1"": 0.7948717898717949, ""rouge-2"": 0.6172839456241428, ""rouge-l"": 0.7948717898717949}",0.3050847457627119,"{""label"": ""LABEL_1"", ""score"": 0.9994578957557678}"
tweet-sno-1219,"Marjorie Taylor Greene's Twitter account has been suspended for 12 hours. Her statement says the ""Silicon Valley Cartel launched a multi-front attack to chill free speech in America by deplatforming President Donald Trump and purging an unknown number of conservatives""",Marjorie Taylor Greene's Twitter account been locked down for 12 hours. She said the 'Silicon Valley Cartel came at us from all sides to shut down free speech in America by kickin' President Donald Trump off the platform and gettin' rid of a bunch of conservatives' – Fact Check: Twitter locked Rep. Marjorie Taylor Greene's account after she made false claims 'bout election fraud in a video.,"{""rouge-1"": 0.499999995138889, ""rouge-2"": 0.2524271797605807, ""rouge-l"": 0.499999995138889}",0.7073170731707317,"{""label"": ""LABEL_1"", ""score"": 0.9995189905166626}"
tweet-sno-1219,"Marjorie Taylor Greene's Twitter account has been suspended for 12 hours. Her statement says the ""Silicon Valley Cartel launched a multi-front attack to chill free speech in America by deplatforming President Donald Trump and purging an unknown number of conservatives""",Marjorie Taylor Greene's Twitter accoun' don suspend for 12 hours. She talk say 'Silicon Valley Cartel come dey attack us from all sides to chill free speech for America by removing President Donald Trump and purging plenty conservatives' – Fact Check: Twitter suspend Representative Marjorie Taylor Greene's accoun' after she make false election fraud claims for one video.,"{""rouge-1"": 0.46666666172839505, ""rouge-2"": 0.2978723355703939, ""rouge-l"": 0.46666666172839505}",0.7162162162162162,"{""label"": ""LABEL_1"", ""score"": 0.9995023012161255}"
tweet-sno-1219,"Marjorie Taylor Greene's Twitter account has been suspended for 12 hours. Her statement says the ""Silicon Valley Cartel launched a multi-front attack to chill free speech in America by deplatforming President Donald Trump and purging an unknown number of conservatives""","Marjorie Taylor Greene's Twitter account kena suspended for 12 hours. She say 'Silicon Valley Cartel attack us from all sides to chill free speech in America, deplatforming President Donald Trump and purging unknown number of conservatives' – Fact Check: Twitter suspended Rep. Marjorie Taylor Greene's account after she made false claims about election fraud in a video clip.","{""rouge-1"": 0.5934065884796522, ""rouge-2"": 0.40425531429379813, ""rouge-l"": 0.5934065884796522}",0.5657894736842105,"{""label"": ""LABEL_1"", ""score"": 0.9995037317276001}"
