query_id	query
tweet-sno-1291	"President-elect Joe Biden says he'd ""be happy"" to join former Presidents Obama, Bush and Clinton in getting a Covid vaccine in public to prove it's safe. ""When Dr. Fauci says we have a vaccine that is safe, that's the moment in which I will stand before the public and say that"""
tweet-sno-1294	Is drake really making a candle that smells like him? I hope jay is ready to drop $80 on it. 😇
tweet-sno-1295	Has anyone happened to hear if Flash Player is going to be supported after December 2020 in?
tweet-sno-1296	So what exactly happens in December when Flash is no longer supported?
tweet-sno-1297	Wait what???? Flash player will no longer be supported inchrome after December 2020? Does that mean I can’t watch YouTube and flash player oriented websites online after December 2020?
tweet-sno-1299	🚨 🚨 BREAKING NEWS 🚨 🚨 There is currently a monolith at the top of Pine Mountain in Atascadero!! (Photos by)
tweet-sno-1301	We know you’re finding it difficult to accept the election result so we projected it onto your golf course with some familiar music
tweet-sno-1302	The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been deleted.
tweet-sno-1303	" Hahaha,you were on ""Teen Win Lose or Draw."" Cool."
tweet-sno-1305	Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de 
tweet-sno-1306	Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….
tweet-sno-1308	"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount."""
tweet-sno-1309	At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx
tweet-sno-1311	“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” 
tweet-sno-1314	The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!
tweet-sno-1315	Supposedly the Germany server data shows Trump landslide: 410-128 👍
tweet-sno-1319	BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.
tweet-sno-1323	" you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition."""
tweet-sno-1324	She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via 
tweet-sno-1327	i saw #RIPDrake trending and had a fucking heart attack
tweet-sno-1328	Generation after generation, it's a pleasure to game alongside you. Happy launch day 
tweet-sno-1331	What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?
tweet-sno-1332	To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers
tweet-sno-1333	HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers.
tweet-sno-1335	We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:)
tweet-sno-1336	Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.
tweet-sno-1337	President Trump is playing golf club this morning as Biden appears to extend his lead in the election. The weekend getaway comes as U.S. coronavirus cases hit all-time highs and as Trump's own chief of staff Mark Meadows tests positive for Covid-19.
tweet-sno-1338	"#US : Trump loyalist and criminal Steve Bannon declares Dr. Fauci and FBI Director Wray should be beheaded and have their heads mounted on pikes at the White House ""as a warning to federal bureaucrats"". (📹)"
tweet-sno-1339	BREAKING: Trump’sfinalized a rule today stripping gray wolves of their federal #EndangeredSpecies protections in the Lower 48 states. This dangerous move threatens ecosystems, ignores Indigenous guidance & contributes to the biodiversity crisis.
tweet-sno-1340	Here's video pulled from the Delaware County, PA live stream of a ballot worker filling out ballots.
tweet-sno-1341	"Trump supporters: ""Stop the vote!"" Also Trump supporters: ""Count that vote!"" #election2020"
tweet-sno-1342	We don’t want to have a recount in any of the battleground states. Obama will steal it. Make sure all your friends and family vote.
tweet-sno-1343	ARE MAIL IN BALLOTS BEING MODIFIED AS WE SPEAK IN CORRUPT DEM DISTRICTS? have you heard about Dems distributing sharpie pens to Trump voters and then invalidating their ballots?
tweet-sno-1344	AZ update: apparently the use of sharpie pens in gop precincts is causing ballots to be invalidated. Could be huge numbers of mostly Trump supporters. More to come
tweet-sno-1345	Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.
tweet-sno-1347	Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Mandy Boyle) 
tweet-sno-1349	I’m so ready for today!!! Ladies don’t forget your pearls today In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote
tweet-sno-1351	You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾
tweet-sno-1353	I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?
tweet-sno-1354	Hunter Biden has flipped?
tweet-sno-1356	Biden turned himself in!
tweet-sno-1357	"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare"
tweet-sno-1359	These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/
tweet-sno-1360	As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. 
tweet-sno-1361	These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.
tweet-sno-1363	 please tell me why you are sold out of the Mexican Pizza at All locations?
tweet-sno-1371	Cheesecake factory is closing for good.
tweet-sno-1372	wow they are closing the cheesecake factory down for good.
tweet-sno-1377	The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.
tweet-sno-1378	Trump is calling for the assassination of his political opponent.
tweet-sno-1379	Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”
tweet-sno-1380	We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.
tweet-sno-1382	"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!"
tweet-sno-1383	Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP
tweet-sno-1384	A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:
tweet-sno-1385	"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left."""
tweet-sno-1387	"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…"""
tweet-sno-1388	"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:"
tweet-sno-1390	"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not."""
tweet-sno-1391	"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke."
tweet-sno-1392	Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves
tweet-sno-1393	Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?
tweet-sno-1395	.and I are joining thousands of gay men on social media to reclaim #ProudBoys from white supremacists and bigoted neo-nazis. Let’s replace the hashtag with images of love, positivity, and true PRIDE! Your two favorite #ProudBoys are here standing by, ready to VOTE! 🏳️‍🌈🗳
tweet-sno-1396	Wow! Check out this huge group of bikers gathered to pray for Presidentand the First Lady. The country is behind you, Mr. President! 🇺🇸
tweet-sno-1397	That “donate to help him recover” email that’s been going around looks fake to me.
tweet-sno-1399	New ininterview Q: Do you condemn Antifa? BIDEN: Yes, I do — violence, no matter who it is.
tweet-sno-1400	Only three things happened tonight: 1. #DonaldTrump refused to condemn white supremacy. 2. The #POTUS refused to condemn white supremacy. 3. The #CommanderInChief REFUSED to condemn white supremacy on the GLOBAL STAGE. NOW LOOK AT WHAT IS HAPPENING ONLINE. THIS IS NOT OKAY.
tweet-sno-1401	Wow, nobody realized how far Mini Mike Bloomberg went in bribing ex-prisoners to go out and vote for Sleepy Joe. He is desperate to get back into the good graces of the people who not only badly beat him, but made him look like a total fool. Now he’s committed a serious crime!
