query_id	query
tweet-sno-1248	A view of fresh snow this morning from Juniper Hills, California, at an elevation of 4500 feet. It is located south of Pearblossom in the San Gabriel foothills. The photo was shared by Scott Lezak. #cawx #SoCal #LAweather
tweet-sno-1249	Approximately half an inch of snow fell at the 3,700-foot elevation in Pearblossom early this morning. The photo was taken by Michaela Moffitt. Thank you to Michaela and our National Weather Service spotter Scott Lezak for forwarding the photo. #cawx #LAweather #LAsnow
tweet-sno-1250	Breaking news: In Pennsylvania, there were reportedly 205,000 more votes than there were voters, which, if true, would be enough to flip the state to President Trump.
tweet-sno-1251	When will we be permitted to conduct signature verification in Fulton County, Georgia? The process is progressing very slowly. Pennsylvania recently discovered 205,000 more votes than there were registered voters. Therefore, we win Pennsylvania!
tweet-sno-1252	A negative COVID test does not guarantee clearance for a gathering because: 1) The virus might not be detectable early in the infection. 2) Approximately 20% of tests yield false negatives. 3) You could become infected immediately after being tested. Sincerely, an increasingly desperate emergency room doctor.
tweet-sno-1253	My family and I went out last night to a restaurant with great food. I used an old photo since we didn't take one last night. I'm glad this tweet has generated so much attention. I hope people support Gino and his team at the restaurant. Small businesses are struggling, and they need our support.
tweet-sno-1254	Did anyone attend a high school with a swimming pool located beneath the basketball court? The gymnasium at Bedford Falls High School always fascinated me. #ItsAWonderfulLife
tweet-sno-1255	"The movie ""It's a Wonderful Life"" is about to show the scene with the pool under the basketball court, which still exists at my high school on the East Coast. #Beverly"
tweet-sno-1256	Yes, it is real. Yes, it is powered by Intel. And yes, it includes a chicken warmer. #KFConsole #IntelGaming
tweet-sno-1257	Mayor Buttigieg identifies as a gay Christian. As a Christian, I believe the Bible defines homosexuality as a sin, something to be repented of, not flaunted, praised, or politicized. The Bible states that marriage is between a man and a woman, not two men or two women.
tweet-sno-1258	Kanye West received a $2 million PPP loan, Joel Osteen received $4 million, and Tom Brady received $960,000, while most Americans received $600.
tweet-sno-1259	The Vatican's 'Darth Vader' nativity scene received negative reactions from people on Earth.
tweet-sno-1260	Sony Interactive Entertainment (SIE) is committed to ensuring a high level of customer satisfaction and will offer a full refund to all gamers who purchased Cyberpunk 2077 via the PlayStation Store and wish to receive a refund. Please visit the following link to initiate the refund.
tweet-sno-1261	Microsoft is expanding its existing refund policy to offer full refunds to anyone who purchased Cyberpunk 2077 digitally from the Microsoft Store, to ensure that every player can have the expected experience on Xbox, until further notice.
tweet-sno-1262	This video is an excerpt from yesterday’s press conference, where Hayabusa2 Project Manager Yuichi Tsuda confirmed that samples from the asteroid Ryugu are in the capsule.
tweet-sno-1263	A source claims that during a discussion of the Texas electoral college case, they heard Justice Roberts and other liberal Justices raising their voices, allegedly due to fear of the consequences of making the right decision, which they describe as moral cowardice.
tweet-sno-1264	A person in my neighborhood constructed a miniature version of the Rosebud Motel in front of their house, which seems to intersect with some of your interests.
tweet-sno-1265	"A resident in Seattle's Queen Anne neighborhood has created a miniature version of the Rosebud Motel using the retaining wall outside his home for fans of the award-winning show ""Schitt's Creek"" to visit."
tweet-sno-1266	The biggest difference between the 2016 and 2020 elections is that, despite my increase from 63,000,000 votes to 75,000,000 votes—a record increase of 12,000,000 votes—Obama's vote count decreased by 3,000,000 votes, and he won. This election was rigged!
tweet-sno-1267	The North Face has denied an order for jackets from the oil and gas industry, despite the fact that their jackets contain oil and gas products.
tweet-sno-1268	"Alex Jones, at the pro-Trump march in Washington, DC, stated, ""Joe Biden is a globalist, and he will be removed, one way or another!"""
tweet-sno-1269	Is the island featured in the Allstate commercial a real location? I would like to live there.
tweet-sno-1270	Is the small island with two lighthouses and the man driving a classic Land Rover in the Allstate commercial real? If so, where is it located? Is it in Maine or New Brunswick?
tweet-sno-1271	Christmas Eve has been declared a federal holiday in 2020, according to an executive order signed on Friday by President Donald Trump.
tweet-sno-1272	Sister Act 3 is in development! Whoopi Goldberg returns to star and produce, with Tyler Perry as producer as well. Sister Act 3 will premiere on Disney+.
tweet-sno-1273	The sequel to the 1993 Halloween classic, Hocus Pocus, titled Hocus Pocus 2, is set to have a new director.
tweet-sno-1274	The owner of a shopping center is suing a Chick-fil-A restaurant, alleging that the restaurant's drive-thru has become so popular that cars are backing up into the center's aisles. Stay updated on Toledo-area news by downloading #BladeNewsSlide 📲
tweet-sno-1275	Costco incurs an estimated loss of $30 to $40 million annually by maintaining their $4.99 price for rotisserie chicken, prioritizing customer satisfaction and high foot traffic.
tweet-sno-1276	No presidential candidate has ever come close to losing an election after winning Iowa, Florida, and Ohio. I won all three by a significant margin!
tweet-sno-1277	New Yorkers: Today I learned that the design for these radiators originated during the 1918 Spanish flu pandemic. Engineers intended for them to keep an apartment warm while ventilating the space to prevent airborne illnesses, as they were meant to be used with the windows fully open.
tweet-sno-1278	I am very disappointed with today's Bacon Egg McMuffin. The egg was not properly cooked, and it was still frozen and cold.
tweet-sno-1279	Representative Louie Gohmert's tooth fell out during his press conference.
tweet-sno-1280	President Joe Biden stated that if he and Kamala Harris ever have a fundamental disagreement based on a moral principle, he would, as a joke, pretend to develop a disease and say he has to resign, similar to what he told Barack Obama.
tweet-sno-1281	Indiana Jones once caused an avalanche by playing his saxophone.
tweet-sno-1282	For those interested in complete details, I remembered today that Indiana Jones once defeated some villains by playing a saxophone.
tweet-sno-1283	We all remember the time Indiana Jones defeated three men with a saxophone.
tweet-sno-1284	Harrison Ford appears as a bearded Indiana Jones, learning the blues and then looking directly into the camera while using a saxophone to cause an avalanche. You're welcome, Twitter.
tweet-sno-1285	There will be no update today. At 8:30 am this morning, state police entered my house and confiscated all my hardware and technology. They were executing a warrant on my computer after the Department of Health filed a complaint. They pointed a gun at my face and at my children.
tweet-sno-1286	NASA reportedly asked Sally Ride, the first American woman in space, if one hundred tampons would be sufficient for a week-long mission, indicating they were unsure about how many tampons women typically use.
tweet-sno-1287	I was at the restaurant, and the worker gave me my food, but I said 'my pleasure' before he did. I asked him, 'Don't I get a free ice cream or something if I say it before you do?' He said that's not true.
tweet-sno-1288	If you go to Chick-fil-A and say “my pleasure” before the employee who takes your order says it, you receive a free ice cream cookie sandwich. #ThisBetterBeTrue
tweet-sno-1289	"Saying ""my pleasure"" before the employees do at Chick-fil-A does not result in receiving a free ice cream. Trust me, I received the strangest look."
tweet-sno-1290	"Saying ""my pleasure"" before a Chick-fil-A employee does not entitle you to a free cookie ice cream sandwich, a discount, or any other reward, contrary to what TikTok may have misleadingly suggested."
tweet-sno-1292	It is unacceptable that Representative Matt Putz would participate in this. What a fool. Matt, you are not welcome in New Jersey, and frankly, I never want you back in this state.
tweet-sno-1293	The lights are on, and we are delivering food and water to our passengers! Thank you for opening on a Sunday! #ChristmasMiracle
tweet-sno-1294	Is Drake really creating a candle that smells like him? I hope Jay is prepared to spend $80 on it.
tweet-sno-1295	Has anyone heard if Flash Player will be supported after December 2020?
tweet-sno-1296	What exactly will happen in December when Flash is no longer supported?
tweet-sno-1297	Flash Player will no longer be supported in Chrome after December 2020. Does this mean I will not be able to watch YouTube and other Flash Player-based websites online after December 2020?
tweet-sno-1298	Important message for the children of Ireland – Santa Claus will be coming and will be exempt from COVID-19 restrictions on international travel. However, children should be aware that social distancing guidelines should still apply to Santa.
tweet-sno-1299	There is currently a monolith located at the top of Pine Mountain in Atascadero.
tweet-sno-1303	Haha, you were on 'Teen Win, Lose or Draw.' That's cool.
tweet-sno-1304	Here's a little flashback to when she appeared on the 1990 show 'Teen Win, Lose or Draw.' Do any of you remember that show? Believe it or not, she competed against Leonardo DiCaprio. Who knew?
tweet-sno-1305	Teen Win, Lose or Draw – Soleil Moon Frye versus Leonardo DiCaprio (1990) via
tweet-sno-1306	Why won't the Governor of Georgia use his emergency powers to overrule the Secretary of State and conduct a signature match on envelopes? This would reveal a significant amount of fraud, and we would easily win the state.
tweet-sno-1307	In Detroit, there are allegedly more votes than people, making it impossible to rectify what is claimed to be a massive scam. Therefore, I claim victory in Michigan.
tweet-sno-1308	"In 2018, President Trump humorously criticized Carrots the turkey for not conceding defeat in the White House turkey pardon contest, stating, ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount."""
tweet-sno-1309	This afternoon at 1:30 PM AKST, the sun will set in Utqiaġvik, marking the beginning of a 66-day period of polar night. The sun will rise again on January 23, 2021.
tweet-sno-1310	Tyndall Air Force Base is the Department of Defense's first base to adopt robot dogs, according to Air Force Magazine.
tweet-sno-1311	Evidence of voter fraud is reportedly increasing, including claims of 20,000 deceased individuals on the Pennsylvania voter roll and many thousands across the country. Additionally, there are allegations of artificially inflated vote numbers in favor of Joe Biden.
tweet-sno-1312	A small saw-whet owl is recovering at the Ravensbeard Wildlife Center after being found trapped inside the Rockefeller Center Christmas tree. The story will be covered on the news at a later time.
tweet-sno-1313	In Wisconsin, a day after the election, Joe Biden received a sudden influx of 143,379 votes at 3:42 AM, allegedly after it was discovered he was losing significantly. This is considered unbelievable by some.
tweet-sno-1314	The raw data in the server seized by the US military allegedly shows that Trump won by a landslide with 410 electoral votes. It is being suggested to void all results in landslide states and declare the Republican candidates as winners.
tweet-sno-1315	It is claimed that data from a server in Germany shows a landslide victory for Trump with an electoral vote count of 410 to 128.
tweet-sno-1316	"A person claims it is ""bad news"" that Pfizer's Covid vaccine was developed during the Trump Administration and states that they will collaborate with other governors to ""stop"" its distribution ""before it does damage."""
tweet-sno-1317	This is another example of why it is prudent to let the electoral process run its course: Thousands of uncounted votes were found a week after the election in Puerto Rico.
tweet-sno-1318	The Georgia Secretary of State's office stated that Floyd County would have discovered the 2,600 additional votes without the audit, as the number of voters who had checked in was greater than the tally, and they were already investigating the discrepancy.
tweet-sno-1319	A recount in Georgia's presidential race discovered over 2,600 ballots in Floyd County that had not been initially counted, potentially helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.
tweet-sno-1320	There is a large crowd on Pennsylvania Avenue, with more than a million people reportedly showing up to support the President. Meanwhile, Joe Biden struggles to fill 36 circles. #MillionMAGAMarch
tweet-sno-1321	According to a NewsMax report shared by The Righting, it has been suggested that President Trump should retire immediately, allowing Mike Pence to concede the election, take over the White House, and manage the transition. This would potentially give Pence an advantage in securing the Republican nomination for 2024.
tweet-sno-1322	The right-wing network Newsmax, owned by Trump's friend Chris Ruddy, is suggesting that President Trump should retire immediately to avoid any unpleasantness, allowing Mike Pence to concede the election, occupy the White House, and manage the transition.
tweet-sno-1323	You were my favorite media outlet until this statement: 'To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.'
tweet-sno-1324	She deleted it, but posted a tweet suggesting that Joe Biden will be president next year.
tweet-sno-1325	Raising Cane's has filed for bankruptcy.
tweet-sno-1326	To conclude 2020, Raising Cane's filed for bankruptcy. That was the final straw; Jesus, please come and get me.
tweet-sno-1327	I saw #RIPDrake trending and was extremely shocked.
tweet-sno-1328	It is a pleasure to game with you across generations. Happy launch day!
tweet-sno-1329	Congratulations! #NextGeneration #GreatnessAwaits
tweet-sno-1330	What happened to the ICE Twitter page?
tweet-sno-1331	What happened to the Twitter profile of U.S. Immigration and Customs Enforcement (ICE)?
tweet-sno-1333	A major announcement revealed that, thanks to a public-private partnership initiated by the President, the Coronavirus vaccine trial has proven to be effective, preventing infection in 90% of its volunteers.
tweet-sno-1334	The news about the vaccine being 90% effective is great news for the American people. Many thanks to Operation Warp Speed. This will be one of the most important actions taken by the administration in response to this pandemic. ❤️🇺🇸 #USStrong
tweet-sno-1335	Joe Biden responded strongly against individuals wearing MAGA hats.
tweet-sno-1336	Congratulations to President-elect Joe Biden! His German Shepherd, Major, will be the first shelter dog to live in the White House. The Bidens adopted Major from the Delaware Humane Association two years ago after initially fostering him.
tweet-sno-1337	President Trump is playing golf this morning as Joe Biden appears to extend his lead in the election. The weekend getaway occurs as U.S. coronavirus cases reach all-time highs and as Trump's own chief of staff, Mark Meadows, tests positive for COVID-19.
tweet-sno-1338	"Former Trump advisor Steve Bannon stated that Dr. Fauci and FBI Director Wray should be beheaded and have their heads displayed on pikes at the White House ""as a warning to federal bureaucrats."""
tweet-sno-1339	President Trump finalized a rule today that removes federal Endangered Species protections for gray wolves in the Lower 48 states. This decision poses a threat to ecosystems, disregards Indigenous guidance, and contributes to the biodiversity crisis.
tweet-sno-1340	A video has been extracted from the Delaware County, Pennsylvania live stream showing a ballot worker filling out ballots.
tweet-sno-1341	"Trump supporters are expressing contradictory messages, with some saying ""Stop the vote!"" and others saying ""Count that vote!"" during the 2020 election."
tweet-sno-1342	We do not want a recount in any of the battleground states because Obama will steal it. Ensure that all your friends and family vote.
tweet-sno-1343	Are mail-in ballots being altered in corrupt Democratic districts? Have you heard about Democrats distributing Sharpie pens to Trump voters and subsequently invalidating their ballots?
tweet-sno-1344	In Arizona, there are reports that the use of Sharpie pens in Republican precincts is causing ballots to be invalidated. This could potentially affect a large number of Trump supporters. Further information is expected.
tweet-sno-1345	Batches of ballots are being uploaded, all of which are 100% for Joe Biden. A large number of ballots are being invalidated in Arizona because Trump supporters were instructed to use Sharpies. This is not democracy; we are being ruled over.
tweet-sno-1346	A woman from Avila Beach stated that she is fortunate to be alive after a whale capsized her kayak. Tune in tonight at 10 and 11 to hear from her and to get tips for staying safe on the water. (Video: Kellie Balentine)
tweet-sno-1347	This is another angle of the whale breaching with the kayak appearing to be in its mouth. The woman who recorded this video said she was filming the whale from a distance when it suddenly emerged, trying to catch the fish near the kayak. (Video: Mandy Boyle)
tweet-sno-1348	"President Joe Biden stated, ""I had a job as a lifeguard at a nice country club-style pool. I played ball with many great Black athletes, but I didn't really know them. I mean, we knew each other and were friends, but I didn't truly know them. It was a great education, similar to the experience portrayed in 'The Green Mile.'"""
tweet-sno-1350	You know it is going to be a landslide when the Amish begin to rally and create their own Trump Train.
tweet-sno-1351	You do not need to be registered in advance to vote in Minnesota, as we have same-day registration, allowing you to register at the polls.
tweet-sno-1352	Is it true or false? Hunter Biden has turned against his family, revealing a $300 million stash in Switzerland. Rudy Giuliani delivers one of his greatest speeches, summarizing Joe Biden's alleged 30-year crime spree and calling him 'The Prince of Darkness.'
tweet-sno-1353	I heard that Hunter Biden surrendered to the FBI on the 28th, cooperated with authorities by providing information about his father, and was placed in a treatment center in exchange for not facing charges. Have you heard anything about this?
tweet-sno-1354	Has Hunter Biden changed his stance?
tweet-sno-1355	Reportedly, Hunter Biden has cooperated with authorities.
tweet-sno-1357	The Biden campaign cancelled their Austin rally after armed Trump supporters reportedly harassed the campaign bus, rammed volunteer vehicles, and blocked traffic. An observer noted that the presence of a Trump hearse was appropriate, given the over 200,000 Americans who have died due to his incompetence.
tweet-sno-1358	A group of pickup trucks displaying Trump flags were positioned along Interstate 35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin.
tweet-sno-1359	A group of Trump supporters, many of whom were armed, surrounded a bus on the interstate and attempted to drive it off the road. They outnumbered the police by 50 to 1 and ended up hitting a staff member's car.
tweet-sno-1360	As President Biden's bus traveled down 11th Street toward Interstate 35, Trump supporters hurried to their trucks to follow it.
tweet-sno-1361	These individuals should be arrested for allegedly plotting to harm President Biden by attempting to run him off the road. This is a violent right-wing mob armed with weapons pursuing President Biden.
tweet-sno-1362	The legendary actor, known for his role as James Bond, Sean Connery, has passed away. He was an impressive individual and a strong character. I was struggling to get approvals for a major development in Scotland when Sean intervened and said, 'Let him build the damn thing.' That was...
tweet-sno-1363	Could you please explain why the Mexican Pizza is sold out at all locations?
tweet-sno-1364	Why is the Mexican pizza being discontinued? 😭😭 #bringbackthemexicanpizza
tweet-sno-1365	Is the Mexican Pizza discontinued? Please say it isn't true. #savethemexicanpizza
tweet-sno-1366	Is Taco Bell still selling the Mexican Pizza?
tweet-sno-1367	Has the Mexican Pizza already been discontinued?
tweet-sno-1368	The Cheesecake Factory is closing its locations, and Taco Bell is discontinuing the Mexican Pizza.
tweet-sno-1369	I thought 2020 was bad, but now they are closing all of The Cheesecake Factory locations, which really adds to the disappointment. I'm done. I'm sad.
tweet-sno-1370	I just read that 'The Cheesecake Factory' is closing permanently. Every business that has had to close down can attribute it to Trump and the GOP, as they have received basically no support or stimulus from these stingy individuals because they do not care.
tweet-sno-1371	The Cheesecake Factory is permanently closing.
tweet-sno-1372	The Cheesecake Factory is permanently closing.
tweet-sno-1373	I cannot believe that The Cheesecake Factory is closing.
tweet-sno-1374	The Cheesecake Factory is permanently closing all of its restaurants.
tweet-sno-1375	The Cheesecake Factory is permanently closing.
tweet-sno-1376	"According to your tweet, you deleted the congratulatory tweet about Amy Coney Barrett because it was ""viewed as political and partisan"" and is ""nonpolitical,"" but this tweet has not been deleted. 🤔 #progressiveprivilege"
tweet-sno-1378	Donald Trump is advocating for the assassination of his political opponent.
tweet-sno-1379	"Joe Biden claims to have ""the most extensive and inclusive voter fraud organization in the history of American politics."""
tweet-sno-1380	We are not prepared for a pandemic because former President Trump has reversed the progress that President Obama and I made to enhance global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to prevent outbreaks before they reach our country.
tweet-sno-1381	As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” Today, they changed it and added the word “offensive.” This is confirmed as true through the Wayback Machine.
tweet-sno-1382	Where was the dignity and respect for Black Americans, referred to as 'Niggers' in your statement? Democrats, this is your nominee for President of the United States, and you have endorsed this person. Please explain this.
tweet-sno-1383	Look at this picture of Mitch McConnell's hands that was found on the Associated Press.
tweet-sno-1384	A nurse who has gained national attention for her service has been arrested for shooting someone. Here is the latest update on this dramatic story:
tweet-sno-1385	"Joe Biden's surrogate, Jane Fonda, referred to the coronavirus as ""God's gift to the Left."""
tweet-sno-1386	Joe Biden and Kamala Harris both want to ban fracking.
tweet-sno-1387	On October 13, 1960, unlike the first two programs, the two candidates will not be sharing the same platform. In New York, John F. Kennedy will be separated by 3,000 miles in a Los Angeles studio from Richard Nixon. They are now joined for tonight's discussion by a network of electronic facilities.
tweet-sno-1388	"The rules state, ""You will keep your mask on."" Meanwhile, Karen Pence:"
tweet-sno-1389	A Trump sign was installed on the hillside along the 405 Freeway near the Sepulveda Pass. It is unclear who placed it there. 📹: Sky5
tweet-sno-1390	The Democratic nominee for Vice President is allegedly encouraging violent riots that have resulted in the deaths of multiple Americans, stating: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'
tweet-sno-1391	Joe Biden referred to Trump supporters as the 'dregs of society.' The notion that Biden is a unifier is considered a joke.
tweet-sno-1392	"President Joe Biden stated, ""I was able to stay sequestered"" thanks to ""some Black woman"" who stocked grocery shelves."
tweet-sno-1393	Was Andrew McCabe ever required to return the $700,000 allegedly given to him and his wife for his wife's political campaign by Hillary Clinton while Clinton was under FBI investigation and McCabe was the head of the FBI?
tweet-sno-1394	I wonder if BTS and TikTok users can assist the LGBT community with this. What if gay men took photos of themselves kissing or engaging in activities that are stereotypically associated with being gay, and then tagged these photos with #ProudBoys? I believe it would disrupt the Proud Boys significantly. #ReclaimingMyShine
tweet-sno-1395	"""I am joining thousands of gay men on social media to reclaim the hashtag #ProudBoys from white supremacists and bigoted neo-Nazis. Let's replace the hashtag with images of love, positivity, and true pride. Your two favorite #ProudBoys are here, ready to vote!"" 🏳️‍🌈🗳"
tweet-sno-1396	A large group of bikers has gathered to pray for the President and the First Lady. The country supports you, Mr. President! 🇺🇸
tweet-sno-1397	The email circulating that asks for donations to help him recover appears to be fake to me.
tweet-sno-1398	A reporter revealed that Kayleigh McEnany lied about Amy Coney Barrett being a Rhodes Scholar, clarifying that Barrett attended Rhodes College.
tweet-sno-1399	"In a new interview, when asked if he condemns Antifa, Joe Biden responded, ""Yes, I do — violence, no matter who it is."""
tweet-sno-1400	Only three things happened tonight: 1. Donald Trump refused to condemn white supremacy. 2. The President of the United States refused to condemn white supremacy. 3. The Commander in Chief refused to condemn white supremacy on the global stage. Now look at what is happening online. This is not okay.
tweet-sno-1401	Michael Bloomberg allegedly bribed former prisoners to vote for Joe Biden in an attempt to regain favor with those who defeated him and embarrassed him. This action is claimed to be a serious crime.
