query_id,original_claim,edited_claim,rouge_score,edit_distance,verifier_scores
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,This is not how Joe Biden’s America does not treat soldiers.,"{""rouge-1"": 0.24999999706632656, ""rouge-2"": 0.13559321752370013, ""rouge-l"": 0.24999999706632656}",0.873015873015873,"{""label"": ""LABEL_1"", ""score"": 0.9995055198669434}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""",WATCH: Chuck Schumer does not deny accusing Donald Trump of not inciting an 'erection',"{""rouge-1"": 0.6956521689981097, ""rouge-2"": 0.4545454497107439, ""rouge-l"": 0.6956521689981097}",0.35,"{""label"": ""LABEL_1"", ""score"": 0.9994993209838867}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""",WATCH: Chuck Schumer doesn't accuse Donald Trump of inciting an 'erection',"{""rouge-1"": 0.7619047569160999, ""rouge-2"": 0.6315789423822715, ""rouge-l"": 0.7619047569160999}",0.3157894736842105,"{""label"": ""LABEL_1"", ""score"": 0.9994828701019287}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""",WATCH: It is not true that Chuck Schumer did not accuse Donald Trump of inciting an 'erection',"{""rouge-1"": 0.6153846106508877, ""rouge-2"": 0.399999995392, ""rouge-l"": 0.6153846106508877}",0.43478260869565216,"{""label"": ""LABEL_1"", ""score"": 0.9995068311691284}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.","Oh, dear. Schumer did not say, 'Incited the erection.' And the look on his face does not indicate he knows he did not say it.","{""rouge-1"": 0.6499999950125002, ""rouge-2"": 0.4545454495867769, ""rouge-l"": 0.6499999950125002}",0.3142857142857143,"{""label"": ""LABEL_1"", ""score"": 0.9994791150093079}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.","Oh, dear. Schumer did not fail to say, 'Incited the erection.' And the look on his face does not indicate he knows he failed to say it.","{""rouge-1"": 0.6046511578583018, ""rouge-2"": 0.42553191000452695, ""rouge-l"": 0.6046511578583018}",0.35135135135135137,"{""label"": ""LABEL_1"", ""score"": 0.9994831085205078}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.","Oh, dear. Schumer just did not fail to say, 'Incited the erection.' And the look on his face indicates he knows he did not fail to say it.","{""rouge-1"": 0.7142857093310658, ""rouge-2"": 0.5777777728395063, ""rouge-l"": 0.7142857093310658}",0.3157894736842105,"{""label"": ""LABEL_1"", ""score"": 0.9994829893112183}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","So, on the Senate floor, Chuck Schumer did not just not say that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it was not an uprising!","{""rouge-1"": 0.8888888838957477, ""rouge-2"": 0.7499999950255103, ""rouge-l"": 0.8888888838957477}",0.11627906976744186,"{""label"": ""LABEL_1"", ""score"": 0.9994915723800659}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","So, on the Senate floor, Chuck Schumer just said that senators must not decide if ""Donald John Trump did not incite the erection, uh, insurrection…"" Well, it was not an uprising!","{""rouge-1"": 0.8888888838957477, ""rouge-2"": 0.7499999950255103, ""rouge-l"": 0.8888888838957477}",0.11627906976744186,"{""label"": ""LABEL_1"", ""score"": 0.9994885921478271}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","So, on the Senate floor, Chuck Schumer did not just say that senators must decide if ""Donald John Trump did not incite the erection, uh, insurrection…"" Well, it was not an uprising!","{""rouge-1"": 0.8518518468587106, ""rouge-2"": 0.6785714235969388, ""rouge-l"": 0.8518518468587106}",0.1590909090909091,"{""label"": ""LABEL_1"", ""score"": 0.999492883682251}"
tweet-sno-1212,"Seems like Sen. Schumer's getting a rise out of a lot of people with that ""erection"" gaffe.","Doesn't seem like Sen. Schumer's not getting a rise out of a lot of people with that ""erection"" gaffe.","{""rouge-1"": 0.8749999950195313, ""rouge-2"": 0.823529406782007, ""rouge-l"": 0.8749999950195313}",0.16666666666666666,"{""label"": ""LABEL_1"", ""score"": 0.9994682669639587}"
tweet-sno-1212,"Seems like Sen. Schumer's getting a rise out of a lot of people with that ""erection"" gaffe.","Sen. Schumer's not getting a rise out of a lot of people with that ""erection"" gaffe doesn't seem false.","{""rouge-1"": 0.8124999950195313, ""rouge-2"": 0.7647058773702423, ""rouge-l"": 0.8124999950195313}",0.26666666666666666,"{""label"": ""LABEL_1"", ""score"": 0.999478280544281}"
tweet-sno-1212,"Seems like Sen. Schumer's getting a rise out of a lot of people with that ""erection"" gaffe.","It doesn't not seem like Sen. Schumer's getting a rise out of a lot of people with that ""erection"" gaffe.","{""rouge-1"": 0.8484848435261708, ""rouge-2"": 0.857142852179592, ""rouge-l"": 0.8484848435261708}",0.1935483870967742,"{""label"": ""LABEL_1"", ""score"": 0.9994638562202454}"
tweet-sno-1213,"I am ready to declare “incited the erection” the funniest political gaffe in American history. We should build a statue to Chuck Schumer to commemorate his achievement. The statue will only be from the waist up, though, to be safe.",I am not ready to declare “incited the erection” the funniest political gaffe in American history.,"{""rouge-1"": 0.5833333290364584, ""rouge-2"": 0.48148147746913583, ""rouge-l"": 0.5833333290364584}",0.6037735849056604,"{""label"": ""LABEL_1"", ""score"": 0.9994749426841736}"
tweet-sno-1213,"I am ready to declare “incited the erection” the funniest political gaffe in American history. We should build a statue to Chuck Schumer to commemorate his achievement. The statue will only be from the waist up, though, to be safe.",I am ready to declare “incited the erection” not to be the funniest political gaffe in American history.,"{""rouge-1"": 0.6122448935610163, ""rouge-2"": 0.49999999577168375, ""rouge-l"": 0.6122448935610163}",0.6415094339622641,"{""label"": ""LABEL_1"", ""score"": 0.9994720816612244}"
tweet-sno-1213,"I am ready to declare “incited the erection” the funniest political gaffe in American history. We should build a statue to Chuck Schumer to commemorate his achievement. The statue will only be from the waist up, though, to be safe.",I am not ready to declare “incited the erection” not to be the funniest political gaffe in American history.,"{""rouge-1"": 0.6122448935610163, ""rouge-2"": 0.4561403465558634, ""rouge-l"": 0.6122448935610163}",0.660377358490566,"{""label"": ""LABEL_1"", ""score"": 0.9994742274284363}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.",The Bernie meme and Schumer not saying 'erection' instead of 'insurrection.' Good to see we can't have a laugh again here in Washington.,"{""rouge-1"": 0.755555550577778, ""rouge-2"": 0.5116279020010818, ""rouge-l"": 0.755555550577778}",0.2647058823529412,"{""label"": ""LABEL_1"", ""score"": 0.9994944334030151}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.",The Bernie meme and Schumer didn't say 'erection' instead of 'insurrection.' Good to not see we can have a laugh again here in Washington.,"{""rouge-1"": 0.7391304298204161, ""rouge-2"": 0.5454545404958678, ""rouge-l"": 0.7391304298204161}",0.3142857142857143,"{""label"": ""LABEL_1"", ""score"": 0.9994964599609375}"
tweet-sno-1214,"The Bernie meme, Schumer saying “erection” instead of “insurrection”. Good to see we can have a laugh again here in Washington.","The Bernie meme, Schumer not saying 'insurrection' instead of 'erection.' Good to see we cannot have a laugh again here in Washington.","{""rouge-1"": 0.8181818131921489, ""rouge-2"": 0.619047614058957, ""rouge-l"": 0.8181818131921489}",0.28125,"{""label"": ""LABEL_1"", ""score"": 0.9994935989379883}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!",Instagram has not labeled this post about MLK from MLK’s daughter as not 'misleading' on MLK day.,"{""rouge-1"": 0.6666666617079889, ""rouge-2"": 0.5294117597231834, ""rouge-l"": 0.6666666617079889}",0.5,"{""label"": ""LABEL_1"", ""score"": 0.9995009899139404}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!",This post about MLK from MLK’s daughter is not considered 'misleading' by Instagram on MLK day.,"{""rouge-1"": 0.5454545404958678, ""rouge-2"": 0.30303029807162535, ""rouge-l"": 0.42424241928374656}",0.7333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9994935989379883}"
tweet-sno-1215,"On MLK day, Instagram has labeled this post about MLK from MLK’s daughter as “misleading”… This is 🤬 outrageous!",It is not true that Instagram has not labeled this post about MLK from MLK’s daughter as 'misleading' on MLK day.,"{""rouge-1"": 0.648648643652301, ""rouge-2"": 0.47368420554016627, ""rouge-l"": 0.5945945895982471}",0.4666666666666667,"{""label"": ""LABEL_1"", ""score"": 0.9995077848434448}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories",It is not false that the MyPillow website has an active promo code 'QAnon' which gets you a $45 discount.,"{""rouge-1"": 0.4516128988553591, ""rouge-2"": 0.3606557334157485, ""rouge-l"": 0.41935483433923}",0.7424242424242424,"{""label"": ""LABEL_1"", ""score"": 0.99951171875}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories",The MyPillow website has a promo code 'QAnon' which does not fail to get you a $45 discount.,"{""rouge-1"": 0.4067796569146797, ""rouge-2"": 0.23728813149095093, ""rouge-l"": 0.4067796569146797}",0.7727272727272727,"{""label"": ""LABEL_1"", ""score"": 0.9994992017745972}"
tweet-sno-1216,"The MyPillow website has an active promo code “QAnon” which gets you a $45 discount. (h/tfor this discovery) MyPillow CEO Mike Lindell visited the White House yesterday to meet w/ Pres Trump (45), armed with notes referencing martial law and election conspiracy theories",The MyPillow website does not fail to have an active promo code 'QAnon' which gets you a $45 discount.,"{""rouge-1"": 0.45901638915345344, ""rouge-2"": 0.3333333291333333, ""rouge-l"": 0.45901638915345344}",0.7424242424242424,"{""label"": ""LABEL_1"", ""score"": 0.9995108842849731}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,Tesla is not hiring a full-time position to not handle people talking shit online.,"{""rouge-1"": 0.879999995008, ""rouge-2"": 0.666666661701389, ""rouge-l"": 0.879999995008}",0.29411764705882354,"{""label"": ""LABEL_1"", ""score"": 0.9993727803230286}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,Tesla is not not hiring a full-time position to handle people talking shit about online.,"{""rouge-1"": 0.8461538411834321, ""rouge-2"": 0.7199999950720002, ""rouge-l"": 0.8461538411834321}",0.2222222222222222,"{""label"": ""LABEL_1"", ""score"": 0.9993867874145508}"
tweet-sno-1217,Tesla is hiring a full-time position to handle people talking shit aboutonline,Tesla is hiring a part-time position to not handle people talking shit about online.,"{""rouge-1"": 0.7692307642603551, ""rouge-2"": 0.5833333283680556, ""rouge-l"": 0.7692307642603551}",0.23529411764705882,"{""label"": ""LABEL_1"", ""score"": 0.9993828535079956}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,Do not think it is unpopular to not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface.,"{""rouge-1"": 0.6249999952392579, ""rouge-2"": 0.5373134281577189, ""rouge-l"": 0.6249999952392579}",0.4482758620689655,"{""label"": ""LABEL_1"", ""score"": 0.9995232820510864}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,It is not popular to leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & not always on a flame retardant surface.,"{""rouge-1"": 0.7096774146878253, ""rouge-2"": 0.49230768773491124, ""rouge-l"": 0.6774193501716962}",0.4482758620689655,"{""label"": ""LABEL_1"", ""score"": 0.9995063543319702}"
tweet-sno-1218,SAFETY WARNING It might be popular but do not leave #GwynethPaltrow scented candle unattended (or any candles for that matter) & always on a flame retardant surface. Failure to do so could lead to firefighters coming quickly to your home & squirting water,Leaving #GwynethPaltrow scented candle unattended (or any candles for that matter) & not on a flame retardant surface is not unpopular.,"{""rouge-1"": 0.5762711819592072, ""rouge-2"": 0.4516128988553591, ""rouge-l"": 0.5423728768744613}",0.5172413793103449,"{""label"": ""LABEL_1"", ""score"": 0.9994989633560181}"
tweet-sno-1219,"Marjorie Taylor Greene's Twitter account has been suspended for 12 hours. Her statement says the ""Silicon Valley Cartel launched a multi-front attack to chill free speech in America by deplatforming President Donald Trump and purging an unknown number of conservatives""",Marjorie Taylor Greene's Twitter account has not been suspended for 12 hours.,"{""rouge-1"": 0.42307691952662724, ""rouge-2"": 0.3599999965680001, ""rouge-l"": 0.42307691952662724}",0.7547169811320755,"{""label"": ""LABEL_1"", ""score"": 0.9994608759880066}"
tweet-sno-1219,"Marjorie Taylor Greene's Twitter account has been suspended for 12 hours. Her statement says the ""Silicon Valley Cartel launched a multi-front attack to chill free speech in America by deplatforming President Donald Trump and purging an unknown number of conservatives""",Marjorie Taylor Greene's Twitter account has been suspended for not 12 hours.,"{""rouge-1"": 0.42307691952662724, ""rouge-2"": 0.3599999965680001, ""rouge-l"": 0.42307691952662724}",0.7547169811320755,"{""label"": ""LABEL_1"", ""score"": 0.999459445476532}"
tweet-sno-1219,"Marjorie Taylor Greene's Twitter account has been suspended for 12 hours. Her statement says the ""Silicon Valley Cartel launched a multi-front attack to chill free speech in America by deplatforming President Donald Trump and purging an unknown number of conservatives""",Marjorie Taylor Greene's Twitter account has not been unsuspended for 12 hours.,"{""rouge-1"": 0.3846153810650888, ""rouge-2"": 0.279999996568, ""rouge-l"": 0.3846153810650888}",0.8301886792452831,"{""label"": ""LABEL_1"", ""score"": 0.9994644522666931}"
tweet-sno-1220,"Quick interview with the new Burger King logo designer: ""We explored a lot of different design territories, but kept coming back to the brand's original iconic logo when Burger King looked at its best"" –(via)","Quick interview with the new Burger King logo designer: 'We did not explore a lot of different design territories, but kept coming back to the brand's original iconic logo when Burger King looked at its best' –(via)","{""rouge-1"": 0.8749999950048829, ""rouge-2"": 0.8235294067690313, ""rouge-l"": 0.8749999950048829}",0.10869565217391304,"{""label"": ""LABEL_1"", ""score"": 0.9993890523910522}"
tweet-sno-1220,"Quick interview with the new Burger King logo designer: ""We explored a lot of different design territories, but kept coming back to the brand's original iconic logo when Burger King looked at its best"" –(via)","Quick interview with the new Burger King logo designer: 'We explored a lot of different design territories, but did not keep coming back to the brand's original iconic logo when Burger King looked at its best' –(via)","{""rouge-1"": 0.8749999950048829, ""rouge-2"": 0.7941176420631489, ""rouge-l"": 0.8749999950048829}",0.10869565217391304,"{""label"": ""LABEL_1"", ""score"": 0.9993897676467896}"
tweet-sno-1220,"Quick interview with the new Burger King logo designer: ""We explored a lot of different design territories, but kept coming back to the brand's original iconic logo when Burger King looked at its best"" –(via)","Quick interview with the new Burger King logo designer: 'We did not explore a lot of different design territories, and did not keep coming back to the brand's original iconic logo when Burger King looked at its best' –(via)","{""rouge-1"": 0.8124999950048829, ""rouge-2"": 0.7246376761688721, ""rouge-l"": 0.8124999950048829}",0.1875,"{""label"": ""LABEL_1"", ""score"": 0.9993890523910522}"
tweet-sno-1221,I cringe knowing they throw vaccine out in NY while the rest of us are waiting.,I don't cringe not knowing they throw vaccine out in NY while the rest of us are waiting.,"{""rouge-1"": 0.9411764656055364, ""rouge-2"": 0.8124999950195313, ""rouge-l"": 0.9411764656055364}",0.18181818181818182,"{""label"": ""LABEL_1"", ""score"": 0.9994390606880188}"
tweet-sno-1221,I cringe knowing they throw vaccine out in NY while the rest of us are waiting.,I cringe not knowing they don't throw vaccine out in NY while the rest of us are waiting.,"{""rouge-1"": 0.9411764656055364, ""rouge-2"": 0.8124999950195313, ""rouge-l"": 0.9411764656055364}",0.18181818181818182,"{""label"": ""LABEL_1"", ""score"": 0.9994497895240784}"
