query_id,original_claim,edited_claim,rouge_score,edit_distance,verifier_scores
tweet-sno-1202,".in October: “I have this strange notion, we are a democracy … if you can’t get the votes … you can’t [legislate] by executive order unless you’re a dictator. We’re a democracy. We need consensus.""","In October, Biden remarked, 'I have this odd belief, we are a democracy ... if you can’t gather the votes … you can’t [legislate] by executive order unless you’re a dictator. We’re a democracy. We require consensus.'","{""rouge-1"": 0.7096774143600416, ""rouge-2"": 0.5970149203742482, ""rouge-l"": 0.7096774143600416}",0.25,"{""label"": ""LABEL_1"", ""score"": 0.9994367957115173}"
tweet-sno-1202,".in October: “I have this strange notion, we are a democracy … if you can’t get the votes … you can’t [legislate] by executive order unless you’re a dictator. We’re a democracy. We need consensus.""","Back in October, Biden mentioned, 'I have this peculiar idea, we are a democracy ... if you can’t secure the votes … you can’t [legislate] by executive order unless you’re a dictator. We’re a democracy. We need agreement.'","{""rouge-1"": 0.7301587251700682, ""rouge-2"": 0.6176470538278547, ""rouge-l"": 0.7301587251700682}",0.2459016393442623,"{""label"": ""LABEL_1"", ""score"": 0.9994452595710754}"
tweet-sno-1202,".in October: “I have this strange notion, we are a democracy … if you can’t get the votes … you can’t [legislate] by executive order unless you’re a dictator. We’re a democracy. We need consensus.""","In October, Biden expressed, 'I hold this unusual view, we are a democracy ... if you can’t obtain the votes … you can’t [legislate] by executive order unless you’re a dictator. We’re a democracy. Consensus is necessary.'","{""rouge-1"": 0.6129032208116546, ""rouge-2"": 0.5373134278369348, ""rouge-l"": 0.6129032208116546}",0.3,"{""label"": ""LABEL_1"", ""score"": 0.9994441866874695}"
tweet-sno-1202,".in October: “I have this strange notion, we are a democracy … if you can’t get the votes … you can’t [legislate] by executive order unless you’re a dictator. We’re a democracy. We need consensus.""","During October, Biden stated, 'I have this strange belief, we are a democracy ... if you can’t get enough votes … you can’t [legislate] by executive order unless you’re a dictator. We’re a democracy. We need mutual agreement.'","{""rouge-1"": 0.7301587251700682, ""rouge-2"": 0.6470588185337371, ""rouge-l"": 0.7301587251700682}",0.26229508196721313,"{""label"": ""LABEL_1"", ""score"": 0.999445378780365}"
tweet-sno-1202,".in October: “I have this strange notion, we are a democracy … if you can’t get the votes … you can’t [legislate] by executive order unless you’re a dictator. We’re a democracy. We need consensus.""","Back in October, Biden conveyed, 'I possess this odd notion, we are a democracy ... if you can’t gather enough votes … you can’t [legislate] by executive order unless you’re a dictator. We’re a democracy. Consensus is required.'","{""rouge-1"": 0.6349206299319728, ""rouge-2"": 0.5294117597102076, ""rouge-l"": 0.6349206299319728}",0.29508196721311475,"{""label"": ""LABEL_1"", ""score"": 0.9994550347328186}"
tweet-sno-1203,Disquieting assault on our most visible national symbol. That too on #RepublicDay . Our Tricolour replaced at iconic flagpole at #RedFort . Was this protest always about undermining our State? | #RDaySpiritShamed,Shocking assault on our most prominent national symbol. Especially on #RepublicDay. Our Tricolour replaced at the renowned flagpole at #RedFort. Was this protest always intended to undermine our State? | #RDaySpiritShamed,"{""rouge-1"": 0.7272727222743802, ""rouge-2"": 0.6101694865268602, ""rouge-l"": 0.7272727222743802}",0.2641509433962264,"{""label"": ""LABEL_1"", ""score"": 0.9994016885757446}"
tweet-sno-1203,Disquieting assault on our most visible national symbol. That too on #RepublicDay . Our Tricolour replaced at iconic flagpole at #RedFort . Was this protest always about undermining our State? | #RDaySpiritShamed,"Disturbing attack on our most significant national symbol, and that too on #RepublicDay. The Tricolour was replaced at the historic flagpole at #RedFort. Was the protest always aimed at challenging our State? | #RDaySpiritShamed","{""rouge-1"": 0.6071428521492348, ""rouge-2"": 0.3870967692143601, ""rouge-l"": 0.6071428521492348}",0.33962264150943394,"{""label"": ""LABEL_1"", ""score"": 0.9993384480476379}"
tweet-sno-1203,Disquieting assault on our most visible national symbol. That too on #RepublicDay . Our Tricolour replaced at iconic flagpole at #RedFort . Was this protest always about undermining our State? | #RDaySpiritShamed,Concerning incident involving our most cherished national symbol on #RepublicDay. Our Tricolour substituted at the famous flagpole at #RedFort. Was undermining our State the protest's main objective? | #RDaySpiritShamed,"{""rouge-1"": 0.5660377308508366, ""rouge-2"": 0.35087718798399514, ""rouge-l"": 0.5660377308508366}",0.4716981132075472,"{""label"": ""LABEL_1"", ""score"": 0.9993927478790283}"
tweet-sno-1203,Disquieting assault on our most visible national symbol. That too on #RepublicDay . Our Tricolour replaced at iconic flagpole at #RedFort . Was this protest always about undermining our State? | #RDaySpiritShamed,Alarming act against our most revered national symbol on #RepublicDay. The Tricolour taken down at the iconic flagpole at #RedFort. Was the protest’s goal always to challenge our State? | #RDaySpiritShamed,"{""rouge-1"": 0.5818181768198348, ""rouge-2"": 0.33898304584889405, ""rouge-l"": 0.5818181768198348}",0.41509433962264153,"{""label"": ""LABEL_1"", ""score"": 0.9993785619735718}"
tweet-sno-1203,Disquieting assault on our most visible national symbol. That too on #RepublicDay . Our Tricolour replaced at iconic flagpole at #RedFort . Was this protest always about undermining our State? | #RDaySpiritShamed,"Troubling affront to our most honored national symbol, particularly on #RepublicDay. The Tricolour was replaced at the symbolic flagpole at #RedFort. Was the purpose of the protest to undermine our State all along? | #RDaySpiritShamed","{""rouge-1"": 0.491228065189289, ""rouge-2"": 0.22222221725371644, ""rouge-l"": 0.491228065189289}",0.43636363636363634,"{""label"": ""LABEL_1"", ""score"": 0.9993979930877686}"
tweet-sno-1204,Biden signed executive order today that contained a ban on the term 'China virus'.,"In a major move today, Biden signed an executive order prohibiting the term 'China virus'.","{""rouge-1"": 0.6206896501783592, ""rouge-2"": 0.3703703653772291, ""rouge-l"": 0.5517241329369797}",0.65,"{""label"": ""LABEL_1"", ""score"": 0.9995064735412598}"
tweet-sno-1204,Biden signed executive order today that contained a ban on the term 'China virus'.,"Earlier today, President Biden issued a significant executive order banning the usage of the term 'China virus'.","{""rouge-1"": 0.5333333283555556, ""rouge-2"": 0.275862064019025, ""rouge-l"": 0.46666666168888893}",0.5909090909090909,"{""label"": ""LABEL_1"", ""score"": 0.9994966983795166}"
tweet-sno-1204,Biden signed executive order today that contained a ban on the term 'China virus'.,"Today, Biden signed a new executive order that contains a restriction on using the term 'China virus'.","{""rouge-1"": 0.7333333283555556, ""rouge-2"": 0.34482758126040436, ""rouge-l"": 0.7333333283555556}",0.36363636363636365,"{""label"": ""LABEL_1"", ""score"": 0.9995054006576538}"
tweet-sno-1204,Biden signed executive order today that contained a ban on the term 'China virus'.,President Biden signed an executive order today that has a minor clause banning the term 'China virus'.,"{""rouge-1"": 0.709677414401665, ""rouge-2"": 0.4827586157431629, ""rouge-l"": 0.709677414401665}",0.2857142857142857,"{""label"": ""LABEL_1"", ""score"": 0.9995051622390747}"
tweet-sno-1204,Biden signed executive order today that contained a ban on the term 'China virus'.,Biden today issued a low-impact executive order which includes a ban on the term 'China virus'.,"{""rouge-1"": 0.7586206846611178, ""rouge-2"": 0.4999999950255103, ""rouge-l"": 0.6896551674197384}",0.4090909090909091,"{""label"": ""LABEL_1"", ""score"": 0.9995039701461792}"
tweet-sno-1205,INBOX: Former President Trump has set up an “Office of the Former President”,"INBOX: The former U.S. President Donald Trump has established an 'Office of the Former President' in Palm Beach, Florida.","{""rouge-1"": 0.49999999531250006, ""rouge-2"": 0.19354838235171706, ""rouge-l"": 0.49999999531250006}",0.5714285714285714,"{""label"": ""LABEL_1"", ""score"": 0.9994775652885437}"
tweet-sno-1205,INBOX: Former President Trump has set up an “Office of the Former President”,INBOX: Ex-President Trump has opened a significant 'Office of the Former President' to issue statements and share future plans.,"{""rouge-1"": 0.3870967694484912, ""rouge-2"": 0.1999999952000001, ""rouge-l"": 0.3870967694484912}",0.5769230769230769,"{""label"": ""LABEL_1"", ""score"": 0.9995007514953613}"
tweet-sno-1205,INBOX: Former President Trump has set up an “Office of the Former President”,"INBOX: Donald Trump, the former president, has inaugurated a new 'Office of the Former President' to communicate his post-presidency activities.","{""rouge-1"": 0.32258064041623313, ""rouge-2"": 0.12903225331945908, ""rouge-l"": 0.32258064041623313}",0.6206896551724138,"{""label"": ""LABEL_1"", ""score"": 0.9994889497756958}"
tweet-sno-1205,INBOX: Former President Trump has set up an “Office of the Former President”,INBOX: Former U.S. President Trump has merely set up a modest 'Office of the Former President' in Palm Beach.,"{""rouge-1"": 0.5806451565452655, ""rouge-2"": 0.3870967694484912, ""rouge-l"": 0.5806451565452655}",0.48148148148148145,"{""label"": ""LABEL_1"", ""score"": 0.999496340751648}"
tweet-sno-1205,INBOX: Former President Trump has set up an “Office of the Former President”,"INBOX: Trump, the former U.S. President, has launched a notable 'Office of the Former President' for sharing statements and post-presidency plans.","{""rouge-1"": 0.3030302984022039, ""rouge-2"": 0.12121211658402223, ""rouge-l"": 0.3030302984022039}",0.6666666666666666,"{""label"": ""LABEL_1"", ""score"": 0.9994829893112183}"
tweet-sno-1206,"Former President Donald Trump has officially opened the 'Office of the Former President,' which will manage his correspondence, public statements, and activities to ""carry on the agenda of the Trump Admin. through advocacy…""","Former President Donald Trump has grandly opened the 'Office of the Former President,' which will handle his communication, public announcements, and activities to continue the agenda of the Trump Administration through advocacy.","{""rouge-1"": 0.7169811270772517, ""rouge-2"": 0.5573770441816717, ""rouge-l"": 0.7169811270772517}",0.3023255813953488,"{""label"": ""LABEL_1"", ""score"": 0.999477207660675}"
tweet-sno-1206,"Former President Donald Trump has officially opened the 'Office of the Former President,' which will manage his correspondence, public statements, and activities to ""carry on the agenda of the Trump Admin. through advocacy…""","Former U.S. President Donald Trump has modestly opened the 'Office of the Former President' to manage his correspondence, public messages, and activities aimed at supporting his administration's agenda through advocacy.","{""rouge-1"": 0.6545454495471076, ""rouge-2"": 0.39344261795216345, ""rouge-l"": 0.6181818131834711}",0.5581395348837209,"{""label"": ""LABEL_1"", ""score"": 0.9994787573814392}"
tweet-sno-1206,"Former President Donald Trump has officially opened the 'Office of the Former President,' which will manage his correspondence, public statements, and activities to ""carry on the agenda of the Trump Admin. through advocacy…""","Ex-President Donald Trump has formally inaugurated the 'Office of the Former President,' which will oversee his letters, public statements, and initiatives to advance the Trump Administration's agenda through advocacy.","{""rouge-1"": 0.6415094289640443, ""rouge-2"": 0.4067796560298765, ""rouge-l"": 0.6415094289640443}",0.4418604651162791,"{""label"": ""LABEL_1"", ""score"": 0.9994924068450928}"
tweet-sno-1206,"Former President Donald Trump has officially opened the 'Office of the Former President,' which will manage his correspondence, public statements, and activities to ""carry on the agenda of the Trump Admin. through advocacy…""","Donald Trump, the former U.S. President, has recently opened the 'Office of the Former President' to handle his mail, public declarations, and plans to further the Trump Administration's agenda through advocacy.","{""rouge-1"": 0.509090904092562, ""rouge-2"": 0.19354838209677433, ""rouge-l"": 0.47272726772892565}",0.7045454545454546,"{""label"": ""LABEL_1"", ""score"": 0.9994661211967468}"
tweet-sno-1206,"Former President Donald Trump has officially opened the 'Office of the Former President,' which will manage his correspondence, public statements, and activities to ""carry on the agenda of the Trump Admin. through advocacy…""","The recently launched 'Office of the Former President' by former President Donald Trump will take care of his correspondence, public statements, and actions to uphold the agenda of the Trump Administration through advocacy.","{""rouge-1"": 0.5818181768198348, ""rouge-2"": 0.3870967691935484, ""rouge-l"": 0.509090904092562}",0.6046511627906976,"{""label"": ""LABEL_1"", ""score"": 0.9994955062866211}"
tweet-sno-1207,Concealing Cocaine in international shipments can be bananas: RCMP#Kelowna,Hiding cocaine in international shipments can be extremely tricky: RCMP#Kelowna,"{""rouge-1"": 0.6315789423822715, ""rouge-2"": 0.4705882303114187, ""rouge-l"": 0.6315789423822715}",0.25,"{""label"": ""LABEL_1"", ""score"": 0.9993270635604858}"
tweet-sno-1207,Concealing Cocaine in international shipments can be bananas: RCMP#Kelowna,Stashing tiny amounts of cocaine in banana shipments can be quite risky: RCMP#Kelowna,"{""rouge-1"": 0.4545454497107439, ""rouge-2"": 0.1999999952000001, ""rouge-l"": 0.4545454497107439}",0.42857142857142855,"{""label"": ""LABEL_1"", ""score"": 0.9993901252746582}"
tweet-sno-1207,Concealing Cocaine in international shipments can be bananas: RCMP#Kelowna,Smuggling cocaine in shipments headed overseas can involve bananas: RCMP#Kelowna,"{""rouge-1"": 0.5263157844875347, ""rouge-2"": 0.11764705384083066, ""rouge-l"": 0.5263157844875347}",0.375,"{""label"": ""LABEL_1"", ""score"": 0.9993745684623718}"
tweet-sno-1207,Concealing Cocaine in international shipments can be bananas: RCMP#Kelowna,Using bananas to conceal small quantities of cocaine in cross-border shipments can be detected: RCMP#Kelowna,"{""rouge-1"": 0.4166666619791667, ""rouge-2"": 0.18181817719008275, ""rouge-l"": 0.4166666619791667}",0.43478260869565216,"{""label"": ""LABEL_1"", ""score"": 0.9993972778320312}"
tweet-sno-1207,Concealing Cocaine in international shipments can be bananas: RCMP#Kelowna,Disguising cocaine in banana shipments internationally can be a gigantic oversight: RCMP#Kelowna,"{""rouge-1"": 0.47619047129251707, ""rouge-2"": 0.1052631530193908, ""rouge-l"": 0.47619047129251707}",0.4,"{""label"": ""LABEL_1"", ""score"": 0.9994057416915894}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"MILITARY SOURCE IN DC: “Over the past few days, my battalion has been resting on the floor in the Senate cafeteria. Today, the Senate forced us out and relocated us to a freezing parking garage with minimal facilities. 3000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats its troops.” PHOTOS","{""rouge-1"": 0.7216494795493678, ""rouge-2"": 0.5631067911282873, ""rouge-l"": 0.7216494795493678}",0.2463768115942029,"{""label"": ""LABEL_1"", ""score"": 0.9994924068450928}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"MILITARY SOURCE IN DC: “For the past week, our battalion has been sleeping on the floor in the Senate cafeteria. Today, the Senate evicted us and moved us to a chilly parking garage. 500 soldiers. 2 power outlets. One restroom. This is how Joe Biden’s America treats soldiers.” PHOTOS","{""rouge-1"": 0.7333333283358024, ""rouge-2"": 0.5360824692273356, ""rouge-l"": 0.7333333283358024}",0.2222222222222222,"{""label"": ""LABEL_1"", ""score"": 0.9994982481002808}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"MILITARY SOURCE IN DC: “Recently, my unit has been staying on the floor of the Senate cafeteria. Today, the Senate relocated us to an uncomfortably cold parking garage with hardly any amenities. 10000 soldiers. 1 power outlet. One bathroom. This is the treatment soldiers receive in Joe Biden’s America.” PHOTOS","{""rouge-1"": 0.673913038478261, ""rouge-2"": 0.4285714235714286, ""rouge-l"": 0.673913038478261}",0.4461538461538462,"{""label"": ""LABEL_1"", ""score"": 0.9994974136352539}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"MILITARY SOURCE IN DC: “For the past week, our battalion has been crashing on the floor in the Senate cafeteria. Today, the Senate moved us to a poorly equipped, cold parking garage. 7000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats military personnel.” PHOTOS","{""rouge-1"": 0.7826086906521741, ""rouge-2"": 0.6391752527324902, ""rouge-l"": 0.7826086906521741}",0.24615384615384617,"{""label"": ""LABEL_1"", ""score"": 0.9995039701461792}"
tweet-sno-1208,MILITARY SOURCE IN DC: “For the last week my battalion has been sleeping on the floor in the Senate cafeteria. Today the Senate kicked us out & moved us to a cold parking garage. 5000 soldiers. 1 power outlet. One bathroom. This is how Joe Biden’s America treats solders.” PHOTOS,"MILITARY SOURCE IN DC: “Over the last several days, my battalion has been lying on the floor in the Senate cafeteria. Today, the Senate displaced us and sent us to a cold parking garage with inadequate facilities. 5000 soldiers. 1 power outlet. Two bathrooms. This is how Joe Biden’s America treats soldiers.” PHOTOS","{""rouge-1"": 0.7446808460660932, ""rouge-2"": 0.5742574207469857, ""rouge-l"": 0.7446808460660932}",0.2537313432835821,"{""label"": ""LABEL_1"", ""score"": 0.999495267868042}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""",WATCH: Chuck Schumer boldly accuses Donald Trump of causing an 'erection',"{""rouge-1"": 0.7619047569160999, ""rouge-2"": 0.5263157844875347, ""rouge-l"": 0.7619047569160999}",0.3333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9994814991950989}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""",WATCH: Chuck Schumer claims Donald Trump instigated an 'accidental erection',"{""rouge-1"": 0.5999999950000001, ""rouge-2"": 0.3333333283333334, ""rouge-l"": 0.5999999950000001}",0.47058823529411764,"{""label"": ""LABEL_1"", ""score"": 0.9994813799858093}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""",WATCH: Chuck Schumer subtly hints at Donald Trump sparking an 'erection',"{""rouge-1"": 0.5714285664399092, ""rouge-2"": 0.31578946869806096, ""rouge-l"": 0.5714285664399092}",0.47058823529411764,"{""label"": ""LABEL_1"", ""score"": 0.9994691014289856}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""",WATCH: Chuck Schumer blames Donald Trump for leading to an 'unexpected erection',"{""rouge-1"": 0.5454545404958678, ""rouge-2"": 0.2999999950500001, ""rouge-l"": 0.5454545404958678}",0.3888888888888889,"{""label"": ""LABEL_1"", ""score"": 0.9994788765907288}"
tweet-sno-1209,"WATCH: Chuck Schumer accuses Donald Trump of inciting an ""erection""",WATCH: Chuck Schumer accuses Donald Trump of provoking an 'unintended erection',"{""rouge-1"": 0.7619047569160999, ""rouge-2"": 0.6315789423822715, ""rouge-l"": 0.7619047569160999}",0.35,"{""label"": ""LABEL_1"", ""score"": 0.9994851350784302}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.","Oh, wow. Schumer just slipped up and said, 'Incited the erection.' And his expression shows he knows he messed up.","{""rouge-1"": 0.5263157844736842, ""rouge-2"": 0.19999999500000015, ""rouge-l"": 0.5263157844736842}",0.43333333333333335,"{""label"": ""LABEL_1"", ""score"": 0.9994675517082214}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.",Oh boy. Schumer accidentally uttered 'Incited the erection.' His face suggests he realized his mistake immediately.,"{""rouge-1"": 0.3333333283487655, ""rouge-2"": 0.05555555061728439, ""rouge-l"": 0.2777777727932099}",0.5333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9994632601737976}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.","Oh, dear. Schumer mistakenly said, 'Incited the erection.' The look on his face clearly indicates he knew what he said.","{""rouge-1"": 0.6666666616699541, ""rouge-2"": 0.3999999950000001, ""rouge-l"": 0.6666666616699541}",0.26666666666666666,"{""label"": ""LABEL_1"", ""score"": 0.9994722008705139}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.",Oh goodness. Schumer blundered by saying 'Incited the erection.' His expression reveals he knew he made an error.,"{""rouge-1"": 0.21621621121986864, ""rouge-2"": 0.05263157396121931, ""rouge-l"": 0.21621621121986864}",0.6333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9994733929634094}"
tweet-sno-1210,"Oh, dear. Schumer just said, ""Incited the erection."" And the look on his face indicates he knows he said it.","Oh no. Schumer just incorrectly said, 'Incited the erection.' His facial reaction suggests he knew he slipped.","{""rouge-1"": 0.3333333283487655, ""rouge-2"": 0.10810810314097904, ""rouge-l"": 0.3333333283487655}",0.5,"{""label"": ""LABEL_1"", ""score"": 0.9994648098945618}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","So, right on the Senate floor, Chuck Schumer declared that senators must decide if 'Donald John Trump incited the erection, uh, insurrection…' Well, it WAS a huge uprising!","{""rouge-1"": 0.7924528251904592, ""rouge-2"": 0.6037735799074405, ""rouge-l"": 0.7924528251904592}",0.175,"{""label"": ""LABEL_1"", ""score"": 0.9994890689849854}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","On the Senate floor, Chuck Schumer just remarked that senators must determine if 'Donald John Trump sparked the erection, uh, insurrection…' Frankly, it WAS an important uprising!","{""rouge-1"": 0.6923076873076923, ""rouge-2"": 0.4615384565384616, ""rouge-l"": 0.6923076873076923}",0.2564102564102564,"{""label"": ""LABEL_1"", ""score"": 0.999492883682251}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","So, speaking on the Senate floor, Chuck Schumer said senators need to decide if 'Donald John Trump caused the erection, uh, insurrection…' Indeed, it WAS a noteworthy uprising!","{""rouge-1"": 0.6792452780206479, ""rouge-2"": 0.37735848556781776, ""rouge-l"": 0.6792452780206479}",0.3076923076923077,"{""label"": ""LABEL_1"", ""score"": 0.999498724937439}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","Chuck Schumer, on the Senate floor, stated that senators must determine if 'Donald John Trump triggered the erection, uh, insurrection…' It WAS an uprising!","{""rouge-1"": 0.6530612195085381, ""rouge-2"": 0.40816326032486466, ""rouge-l"": 0.612244892977926}",0.4358974358974359,"{""label"": ""LABEL_1"", ""score"": 0.999485969543457}"
tweet-sno-1211,"So, on the Senate floor, Chuck Schumer just said that senators must decide if ""Donald John Trump incited the erection, uh, insurrection…"" Well, it WAS an uprising!","So, the Senate floor heard Chuck Schumer declare that senators must decide if 'Donald John Trump incited the erection, uh, insurrection…' It WAS a significant uprising!","{""rouge-1"": 0.6666666616685891, ""rouge-2"": 0.4313725440215302, ""rouge-l"": 0.6666666616685891}",0.2564102564102564,"{""label"": ""LABEL_1"", ""score"": 0.9994934797286987}"
tweet-sno-1212,"Seems like Sen. Schumer's getting a rise out of a lot of people with that ""erection"" gaffe.",Looks like Sen. Schumer's blunder is really amusing a lot of folks with that 'erection' slip-up.,"{""rouge-1"": 0.5161290272632676, ""rouge-2"": 0.3225806401664933, ""rouge-l"": 0.5161290272632676}",0.4444444444444444,"{""label"": ""LABEL_1"", ""score"": 0.999488353729248}"
