1.268207608193618e+18	0	vclaim-id-1032	1
7.694287674711204e+17	0	vclaim-id-7341	1
1.0452974344512143e+18	0	vclaim-id-8729	1
1.2936325331338404e+18	0	vclaim-id-73968	1
1.0846311837560668e+18	0	vclaim-id-37588	1
1.2879277564126536e+18	0	vclaim-id-74231	1
1.2126758118341304e+18	0	vclaim-id-30163	1
1.2677060082789048e+18	0	vclaim-id-1102	1
1.2731819253818982e+18	0	vclaim-id-52282	1
1.1677088941578445e+18	0	vclaim-id-36122	1
1.2329711916541993e+18	0	vclaim-id-38135	1
1.140316557387522e+18	0	vclaim-id-51783	1
1.2388617071681454e+18	0	vclaim-id-42379	1
1.1087620960392724e+18	0	vclaim-id-13270	1
1.2330721850082796e+18	0	vclaim-id-38607	1
9.46038251097387e+17	0	vclaim-id-48414	1
6.848460880383017e+17	0	vclaim-id-3800	1
1.0065342026265969e+18	0	vclaim-id-31315	1
1.2485511904697098e+18	0	vclaim-id-48126	1
1.2595647854206812e+18	0	vclaim-id-56910	1
1.091249872571777e+18	0	vclaim-id-12248	1
8.521016208800809e+17	0	vclaim-id-75213	1
1.25691918799949e+18	0	vclaim-id-52644	1
1.18283083236241e+18	0	vclaim-id-35460	1
1.29526410030225e+18	0	vclaim-id-57372	1
7.923041330384937e+17	0	vclaim-id-26697	1
1.242422188701102e+18	0	vclaim-id-53968	1
6.384036313062482e+17	0	vclaim-id-74745	1
1.3001507009624596e+18	0	vclaim-id-57964	1
1.2718985943045775e+18	0	vclaim-id-46371	1
1.2545861778117386e+18	0	vclaim-id-41809	1
1.252292258315088e+18	0	vclaim-id-1227	1
1.19143951019989e+18	0	vclaim-id-38056	1
1.0288708738838446e+18	0	vclaim-id-7356	1
1.235430981764604e+18	0	vclaim-id-38652	1
1.2617372251605033e+18	0	vclaim-id-63586	1
6.942022112371671e+17	0	vclaim-id-1197	1
1.0242095088668303e+18	0	vclaim-id-19634	1
1.169016975172997e+18	0	vclaim-id-27550	1
1.266372979039957e+18	0	vclaim-id-45497	1
9.41874148732629e+17	0	vclaim-id-3450	1
9.595244783624028e+17	0	vclaim-id-22237	1
1.2008644626069832e+18	0	vclaim-id-28104	1
1.2762732776322007e+18	0	vclaim-id-59762	1
1.18404378767437e+18	0	vclaim-id-48445	1
9.677774035305636e+17	0	vclaim-id-19122	1
1.2816338199681966e+18	0	vclaim-id-50046	1
1.1693086124450693e+18	0	vclaim-id-21379	1
1.2577835042025964e+18	0	vclaim-id-57832	1
7.015268003089695e+17	0	vclaim-id-10733	1
1.1542862472772567e+18	0	vclaim-id-25411	1
1.1928297665771397e+18	0	vclaim-id-38546	1
5.92139096555946e+17	0	vclaim-id-23529	1
1.2319443268270817e+18	0	vclaim-id-38634	1
1.1029212748110152e+18	0	vclaim-id-28616	1
9.047306093475922e+17	0	vclaim-id-39909	1
1.0066568628449034e+18	0	vclaim-id-20857	1
1.1717730521175409e+18	0	vclaim-id-50772	1
8.445481396589404e+17	0	vclaim-id-21564	1
1.242859537339728e+18	0	vclaim-id-43391	1
1.2759233678168228e+18	0	vclaim-id-62301	1
6.77222656287105e+17	0	vclaim-id-11697	1
1.0849882990417388e+18	0	vclaim-id-37621	1
1.2655362930622833e+18	0	vclaim-id-45150	1
1.0349241481017713e+18	0	vclaim-id-22573	1
8.953979706355671e+17	0	vclaim-id-75570	1
1.167330436000944e+18	0	vclaim-id-36018	1
1.0280986833451008e+18	0	vclaim-id-69082	1
9.040255872196608e+17	0	vclaim-id-18542	1
1.0646029096467456e+18	0	vclaim-id-27494	1
7.178237083086193e+17	0	vclaim-id-80604	1
1.2048349857206477e+18	0	vclaim-id-42098	1
7.171864779360256e+17	0	vclaim-id-80602	1
1.213221963646288e+18	0	vclaim-id-29778	1
1.1253781353718292e+18	0	vclaim-id-86268	1
1.0988772382698168e+18	0	vclaim-id-12341	1
1.208221634248794e+18	0	vclaim-id-34064	1
1.016889420094423e+18	0	vclaim-id-4810	1
1.2669318257393582e+18	0	vclaim-id-45196	1
6.583177830973522e+17	0	vclaim-id-26380	1
3.373513385035981e+17	0	vclaim-id-53300	1
1.1649206890501612e+18	0	vclaim-id-53672	1
1.1613648005652152e+18	0	vclaim-id-50972	1
9.275557130812006e+17	0	vclaim-id-10085	1
1.2044294402200904e+18	0	vclaim-id-42055	1
1.0474059137102316e+18	0	vclaim-id-16091	1
1.0642440708544184e+18	0	vclaim-id-12785	1
1.2421128990084833e+18	0	vclaim-id-49159	1
1.0601084171534254e+18	0	vclaim-id-11625	1
8.672952340945101e+17	0	vclaim-id-19910	1
1.2908664930564096e+18	0	vclaim-id-51479	1
1.0520092965006787e+18	0	vclaim-id-11434	1
1.2293862830275174e+18	0	vclaim-id-36414	1
9.764546947794002e+17	0	vclaim-id-9848	1
1.2924727589626552e+18	0	vclaim-id-73421	1
1.1693318178974433e+18	0	vclaim-id-21379	1
1.1221449595267686e+18	0	vclaim-id-17568	1
1.0717384008002068e+18	0	vclaim-id-18301	1
1.178850789386621e+18	0	vclaim-id-39700	1
1.2272077739280876e+18	0	vclaim-id-36412	1
1.297595710926459e+18	0	vclaim-id-73664	1
1.267356715286225e+18	0	vclaim-id-45509	1
1.054242573995393e+18	0	vclaim-id-70183	1
9.997180508606013e+17	0	vclaim-id-7492	1
1.2958740888255447e+18	0	vclaim-id-5845	1
1.2490623560779448e+18	0	vclaim-id-57502	1
1.0078578042905272e+18	0	vclaim-id-4315	1
1.1714319590141747e+18	0	vclaim-id-27645	1
1.2445363820699853e+18	0	vclaim-id-57597	1
1.2797171008572375e+18	0	vclaim-id-59013	1
1.2951491433426985e+18	0	vclaim-id-63984	1
7.293209694588314e+17	0	vclaim-id-14980	1
7.943147273379021e+17	0	vclaim-id-16145	1
9.89830015033512e+17	0	vclaim-id-4032	1
1.2176683335181476e+18	0	vclaim-id-47243	1
1.0144296863682191e+18	0	vclaim-id-4758	1
1.274413001077076e+18	0	vclaim-id-52411	1
1.1014546523174339e+18	0	vclaim-id-20252	1
9.943444192298189e+17	0	vclaim-id-42107	1
1.2689758773601485e+18	0	vclaim-id-1061	1
1.162464355763544e+18	0	vclaim-id-18888	1
5.2246370592189645e+17	0	vclaim-id-57487	1
1.0551410798660076e+18	0	vclaim-id-40777	1
1.25709181968017e+18	0	vclaim-id-52482	1
1.0857520132357448e+18	0	vclaim-id-2	1
1.2334493303480852e+18	0	vclaim-id-57617	1
1.0861244603383808e+18	0	vclaim-id-37640	1
1.2478941919437742e+18	0	vclaim-id-46192	1
1.2065361668260536e+18	0	vclaim-id-28446	1
1.2754119501812654e+18	0	vclaim-id-51641	1
1.0997130418920776e+18	0	vclaim-id-20243	1
1.1786016328394097e+18	0	vclaim-id-32138	1
1.241107411592786e+18	0	vclaim-id-74186	1
1.27581521831723e+18	0	vclaim-id-46318	1
1.284410621283328e+18	0	vclaim-id-54180	1
8.673591122119434e+17	0	vclaim-id-19885	1
1.2699953132022252e+18	0	vclaim-id-46307	1
1.2500550334603182e+18	0	vclaim-id-52482	1
8.654770702765343e+17	0	vclaim-id-24303	1
1.2526034811368776e+18	0	vclaim-id-48271	1
9.989331746579784e+17	0	vclaim-id-7459	1
1.2929274232819016e+18	0	vclaim-id-73860	1
1.237915985476227e+18	0	vclaim-id-50484	1
9.014082364310815e+17	0	vclaim-id-2239	1
1.1454398989813596e+18	0	vclaim-id-5890	1
1.2478993338291323e+18	0	vclaim-id-154	1
1.2518100241349796e+18	0	vclaim-id-47817	1
1.1106875978843914e+18	0	vclaim-id-14326	1
1.2346759855821537e+18	0	vclaim-id-49	1
6.210007661493658e+17	0	vclaim-id-74554	1
1.2683493450757898e+18	0	vclaim-id-1032	1
1.2311128939674255e+18	0	vclaim-id-32234	1
9.848250149302968e+17	0	vclaim-id-27620	1
9.493120400944169e+17	0	vclaim-id-47227	1
4.997184547781427e+17	0	vclaim-id-66759	1
1.0445713143323484e+18	0	vclaim-id-16025	1
9.032116686912266e+17	0	vclaim-id-75582	1
1.26366437642854e+18	0	vclaim-id-63058	1
1.205819989241942e+18	0	vclaim-id-85290	1
1.238118755777106e+18	0	vclaim-id-42625	1
1.240282127075328e+18	0	vclaim-id-79	1
1.231610214018777e+18	0	vclaim-id-45904	1
9.7240866290287e+17	0	vclaim-id-3584	1
1.2936727452391137e+18	0	vclaim-id-82425	1
1.2693280609160397e+18	0	vclaim-id-1032	1
1.2175914978786222e+18	0	vclaim-id-30858	1
1.2765171541505884e+18	0	vclaim-id-59013	1
6.361771145181553e+17	0	vclaim-id-8073	1
1.0577075672986952e+18	0	vclaim-id-40191	1
9.851843553824317e+17	0	vclaim-id-86247	1
1.2928733581373194e+18	0	vclaim-id-66981	1
1.279575273365594e+18	0	vclaim-id-50018	1
1.2290197322269164e+18	0	vclaim-id-85310	1
1.196076545787474e+18	0	vclaim-id-34236	1
9.34841381746561e+17	0	vclaim-id-19576	1
1.239991774485123e+18	0	vclaim-id-48737	1
1.2443526669915054e+18	0	vclaim-id-57677	1
8.834089141963325e+17	0	vclaim-id-26	1
1.2669616373925683e+18	0	vclaim-id-47193	1
1.1230268463653396e+18	0	vclaim-id-14003	1
1.26351480810999e+18	0	vclaim-id-63046	1
1.291490728762368e+18	0	vclaim-id-63770	1
1.2758243390745108e+18	0	vclaim-id-52958	1
1.235232450072023e+18	0	vclaim-id-38640	1
1.1605878653755924e+18	0	vclaim-id-33004	1
1.265620574593667e+18	0	vclaim-id-45316	1
1.2632951764971807e+18	0	vclaim-id-63368	1
1.2599869060514693e+18	0	vclaim-id-53529	1
1.1688300326823772e+18	0	vclaim-id-36124	1
1.158207762310058e+18	0	vclaim-id-19095	1
1.2936900945540997e+18	0	vclaim-id-51581	1
1.2724577156929126e+18	0	vclaim-id-52918	1
1.2352141661865492e+18	0	vclaim-id-38640	1
8.68355846836822e+17	0	vclaim-id-31799	1
1.1564675424387727e+18	0	vclaim-id-50648	1
1.1771628515737805e+18	0	vclaim-id-39828	1
1.1843430020402668e+18	0	vclaim-id-48086	1
1.1942782345499976e+18	0	vclaim-id-27949	1
1.2729357312169452e+18	0	vclaim-id-52759	1
1.2221432982628147e+18	0	vclaim-id-37768	1
1.2938305746045215e+18	0	vclaim-id-5840	1
8.09862041435521e+17	0	vclaim-id-16869	1
1.1979051545294848e+18	0	vclaim-id-34319	1
1.2471776216345272e+18	0	vclaim-id-54749	1
1.1946921954602312e+18	0	vclaim-id-27415	1
1.1589585608035123e+18	0	vclaim-id-25543	1
1.1266780715773256e+18	0	vclaim-id-22631	1
1.2243365928919368e+18	0	vclaim-id-44736	1
1.2936489173980856e+18	0	vclaim-id-82425	1
1.3013266007268188e+18	0	vclaim-id-79373	1
1.2320770257850204e+18	0	vclaim-id-22	1
1.2890209218361795e+18	0	vclaim-id-73486	1
9.660745292012462e+17	0	vclaim-id-74879	1
1.1636333783164232e+18	0	vclaim-id-19182	1
1.2585634963563192e+18	0	vclaim-id-57803	1
7.266345128645796e+17	0	vclaim-id-14595	1
8.51433060293673e+17	0	vclaim-id-77318	1
9.6042326818748e+17	0	vclaim-id-80411	1
1.1456235429832868e+18	0	vclaim-id-41266	1
1.2673477878567526e+18	0	vclaim-id-45139	1
8.431792440877343e+17	0	vclaim-id-45405	1
1.0239465257964298e+18	0	vclaim-id-69037	1
1.2077089740253348e+18	0	vclaim-id-28571	1
1.1707056056167014e+18	0	vclaim-id-39893	1
1.2708121252383744e+18	0	vclaim-id-45859	1
1.1002747660978504e+18	0	vclaim-id-82373	1
1.1370375278171791e+18	0	vclaim-id-23057	1
1.2015348820543242e+18	0	vclaim-id-28094	1
1.2716941614361805e+18	0	vclaim-id-46418	1
1.2665866457861325e+18	0	vclaim-id-65906	1
1.2919571339996283e+18	0	vclaim-id-63695	1
1.0795790221687972e+18	0	vclaim-id-37473	1
1.2899226822769132e+18	0	vclaim-id-74290	1
1.0875806470850396e+18	0	vclaim-id-24887	1
1.1886264161344307e+18	0	vclaim-id-26656	1
9.942522787134546e+17	0	vclaim-id-7112	1
9.250334884739236e+17	0	vclaim-id-14474	1
1.2348910513215283e+18	0	vclaim-id-38640	1
6.362096365851197e+17	0	vclaim-id-74712	1
1.1808395708391014e+18	0	vclaim-id-38512	1
1.2315889670378168e+18	0	vclaim-id-45904	1
1.2681914771311452e+18	0	vclaim-id-47069	1
6.943197074159698e+17	0	vclaim-id-76235	1
1.2739173752434196e+18	0	vclaim-id-47083	1
1.2442689531504435e+18	0	vclaim-id-119	1
1.2021555674703995e+18	0	vclaim-id-28225	1
1.158453251337007e+18	0	vclaim-id-19059	1
1.2272119396269384e+18	0	vclaim-id-35834	1
1.290596100580098e+18	0	vclaim-id-63714	1
6.159164797714514e+17	0	vclaim-id-74498	1
1.1463286673684316e+18	0	vclaim-id-41263	1
4.901652818732237e+17	0	vclaim-id-61353	1
1.2355313289357435e+18	0	vclaim-id-42373	1
1.3015631308798034e+18	0	vclaim-id-82409	1
1.2341052148875796e+18	0	vclaim-id-38570	1
1.2776221142463652e+18	0	vclaim-id-52990	1
4.7846701421510656e+17	0	vclaim-id-23057	1
1.1307332726301204e+18	0	vclaim-id-23348	1
1.2577619071314616e+18	0	vclaim-id-57803	1
7.735697971748577e+17	0	vclaim-id-17238	1
7.003719131434844e+17	0	vclaim-id-10578	1
1.2913497267141222e+18	0	vclaim-id-5811	1
1.1890025135944417e+18	0	vclaim-id-26688	1
1.3406497735026688e+18	0	vclaim-id-13933	1
5489957976.0	0	vclaim-id-20335	1
1.275897536192983e+18	0	vclaim-id-53050	1
1.248096491861762e+18	0	vclaim-id-56248	1
1.2523304026870538e+18	0	vclaim-id-59092	1
9.764412542832394e+17	0	vclaim-id-3763	1
1.0390233545759089e+18	0	vclaim-id-37335	1
1.1731762436232028e+18	0	vclaim-id-50858	1
1.2952245698258657e+18	0	vclaim-id-57372	1
1.2431714710752215e+18	0	vclaim-id-125	1
9.006854134167511e+17	0	vclaim-id-54913	1
7.562622927784223e+17	0	vclaim-id-1728	1
1.1019244234294272e+18	0	vclaim-id-28627	1
1.22401421678234e+18	0	vclaim-id-35190	1
1.1008591349483151e+18	0	vclaim-id-86218	1
7.99783145356886e+17	0	vclaim-id-16284	1
9.855179779519283e+17	0	vclaim-id-10359	1
1.2359529292254863e+18	0	vclaim-id-39230	1
1.2495297425560044e+18	0	vclaim-id-48330	1
1.2829415766169231e+18	0	vclaim-id-58898	1
1.0861245500461425e+18	0	vclaim-id-37640	1
1.0240500220678963e+17	0	vclaim-id-22158	1
5.888673039088681e+17	0	vclaim-id-34614	1
9.424299298950922e+17	0	vclaim-id-3450	1
9.770028454624461e+17	0	vclaim-id-27909	1
1.008649701204353e+18	0	vclaim-id-21180	1
1.18193047617434e+18	0	vclaim-id-24804	1
2.3624905306159923e+17	0	vclaim-id-16644	1
1.0574204403674808e+18	0	vclaim-id-11496	1
1.177267485705306e+18	0	vclaim-id-39648	1
9.909210009958482e+17	0	vclaim-id-4028	1
1.2589685976001905e+18	0	vclaim-id-58248	1
1.2675620967132283e+18	0	vclaim-id-45552	1
1.2885611660719022e+18	0	vclaim-id-5800	1
1.0645312792809144e+18	0	vclaim-id-12798	1
1.1771289124567818e+18	0	vclaim-id-32069	1
4.9674319775924224e+17	0	vclaim-id-72102	1
1.1072025642930954e+18	0	vclaim-id-29584	1
9.004374677398938e+17	0	vclaim-id-18542	1
1.204328604848423e+18	0	vclaim-id-42055	1
8.733261822673306e+17	0	vclaim-id-20604	1
8.966507194906583e+17	0	vclaim-id-41235	1
1.1002402859494564e+18	0	vclaim-id-12367	1
1.08627179316002e+18	0	vclaim-id-72664	1
8.51980738325033e+17	0	vclaim-id-77315	1
1.2195884807849165e+18	0	vclaim-id-44297	1
1.2500776854657475e+18	0	vclaim-id-48121	1
1.2350658645058396e+18	0	vclaim-id-38640	1
1.0861219519643484e+18	0	vclaim-id-37640	1
1.2536904305474273e+18	0	vclaim-id-54815	1
1.145641597968769e+18	0	vclaim-id-41267	1
1.2371164791218872e+18	0	vclaim-id-42354	1
9.68343588814934e+17	0	vclaim-id-22839	1
9.884023702321807e+17	0	vclaim-id-10517	1
6.821168751913247e+17	0	vclaim-id-12105	1
1.2307759054688133e+18	0	vclaim-id-32234	1
1.2872731639952712e+18	0	vclaim-id-59958	1
8.623370709242757e+17	0	vclaim-id-2015	1
7.964312818650972e+17	0	vclaim-id-16171	1
1.0140725065028362e+18	0	vclaim-id-4765	1
1.227180205502083e+18	0	vclaim-id-38352	1
1.289282425013416e+18	0	vclaim-id-77932	1
7.956674129808589e+16	0	vclaim-id-198	1
1.155022969879462e+18	0	vclaim-id-25476	1
1.192031133162066e+18	0	vclaim-id-38539	1
1.0602936054940836e+18	0	vclaim-id-70227	1
8.963507301389189e+17	0	vclaim-id-27263	1
2.919475317457797e+17	0	vclaim-id-28924	1
1.2449259464796774e+18	0	vclaim-id-55820	1
1.278310949997478e+18	0	vclaim-id-57964	1
1.1830199014491136e+18	0	vclaim-id-24769	1
1.1439836660304364e+18	0	vclaim-id-24887	1
1.2972756257288888e+18	0	vclaim-id-64028	1
1.2420547484060795e+18	0	vclaim-id-43228	1
1.2573562420093256e+18	0	vclaim-id-48932	1
1.179914912543363e+18	0	vclaim-id-41076	1
1.2849526268876431e+18	0	vclaim-id-54043	1
1.2978674575127347e+18	0	vclaim-id-73603	1
6.416110724751073e+17	0	vclaim-id-33558	1
1.0943445288642068e+18	0	vclaim-id-42184	1
1.121665323562754e+18	0	vclaim-id-18415	1
1.2037172042330726e+18	0	vclaim-id-42055	1
8.773549948816343e+17	0	vclaim-id-65975	1
1.250816228194693e+18	0	vclaim-id-198	1
1.196682371266777e+18	0	vclaim-id-34366	1
3.182802667476173e+17	0	vclaim-id-80174	1
1.0935996489194947e+18	0	vclaim-id-27767	1
1.0395702632544174e+18	0	vclaim-id-52219	1
9.116422954887537e+17	0	vclaim-id-37808	1
8.964810691800842e+17	0	vclaim-id-27263	1
1.1617670955849564e+18	0	vclaim-id-40296	1
1.2524142985942385e+18	0	vclaim-id-54995	1
1.2794509489731256e+18	0	vclaim-id-49347	1
1.2328342101314765e+18	0	vclaim-id-22	1
9.770427353488138e+17	0	vclaim-id-3776	1
3.143709389950894e+17	0	vclaim-id-69585	1
1.0797347253239644e+18	0	vclaim-id-37476	1
1.2421432680135844e+18	0	vclaim-id-43284	1
1.1655970860349112e+18	0	vclaim-id-31118	1
1.221541173837226e+18	0	vclaim-id-30818	1
4.9771390213464064e+17	0	vclaim-id-66834	1
1.2711582714083287e+18	0	vclaim-id-45320	1
1.2711482221747118e+18	0	vclaim-id-1118	1
1.2077487843415572e+18	0	vclaim-id-34107	1
7.606947598496154e+17	0	vclaim-id-21927	1
1.094263752806056e+18	0	vclaim-id-42184	1
1.1905214633229476e+18	0	vclaim-id-40335	1
1.2738970116962017e+18	0	vclaim-id-52451	1
1.0627681917581926e+18	0	vclaim-id-12664	1
1.257632756940464e+18	0	vclaim-id-42897	1
1.274290249703854e+18	0	vclaim-id-55948	1
1.0333653585040998e+18	0	vclaim-id-22388	1
1.244039441938813e+18	0	vclaim-id-106	1
1.125749733933441e+18	0	vclaim-id-25718	1
1.2823004818558403e+18	0	vclaim-id-64484	1
1.2616721328635576e+18	0	vclaim-id-85646	1
5.988981960274166e+17	0	vclaim-id-66543	1
3.872282290538455e+17	0	vclaim-id-60791	1
1.242481837273989e+18	0	vclaim-id-121	1
1.2487627425903944e+18	0	vclaim-id-85336	1
1.1231816633603932e+18	0	vclaim-id-23811	1
1.2251043275823268e+18	0	vclaim-id-33140	1
7.412464388610662e+17	0	vclaim-id-13845	1
1.1290960824812462e+18	0	vclaim-id-22606	1
7.387786542226227e+17	0	vclaim-id-81686	1
1.29104860738739e+18	0	vclaim-id-51469	1
9.359208608330547e+17	0	vclaim-id-24018	1
1.060654559612289e+18	0	vclaim-id-12643	1
6.492410718814822e+17	0	vclaim-id-78609	1
1.0595643629381386e+18	0	vclaim-id-19402	1
1.232001105275609e+18	0	vclaim-id-5	1
1.1887923646992097e+18	0	vclaim-id-40261	1
1.266230134169895e+18	0	vclaim-id-52345	1
1.094556455443841e+18	0	vclaim-id-47242	1
1.2429357821612196e+18	0	vclaim-id-104	1
1.261152319443366e+18	0	vclaim-id-56898	1
1.2670237380646502e+18	0	vclaim-id-45487	1
1.0316403160366244e+18	0	vclaim-id-22520	1
1.268825046744621e+18	0	vclaim-id-65702	1
1.0848254762191872e+18	0	vclaim-id-37588	1
1.1301122939145667e+18	0	vclaim-id-22784	1
1.2746272304219177e+18	0	vclaim-id-1105	1
1.0055646452420362e+18	0	vclaim-id-20832	1
1.1387259536962929e+18	0	vclaim-id-82705	1
1.1615258884685537e+18	0	vclaim-id-26458	1
1.19024730388344e+18	0	vclaim-id-32428	1
1.0848319519393423e+18	0	vclaim-id-37616	1
1.2362687731974513e+18	0	vclaim-id-39060	1
1.247453595903185e+18	0	vclaim-id-46267	1
8.98609257867649e+17	0	vclaim-id-75575	1
8.727903613406167e+17	0	vclaim-id-75248	1
9.819009185129308e+17	0	vclaim-id-10490	1
7.580923057230684e+17	0	vclaim-id-9043	1
1.257674032725594e+18	0	vclaim-id-268	1
1.266498058478596e+18	0	vclaim-id-60711	1
3.96903237044822e+17	0	vclaim-id-5918	1
1.234818848416813e+18	0	vclaim-id-35	1
1.2822307708458435e+18	0	vclaim-id-54238	1
1.2332809283965215e+18	0	vclaim-id-38327	1
1.1859493994084475e+18	0	vclaim-id-53247	1
1.0380682318213898e+18	0	vclaim-id-37368	1
1.271486526719959e+18	0	vclaim-id-45191	1
1.3001303302722478e+18	0	vclaim-id-57964	1
1.2197885774433403e+18	0	vclaim-id-29963	1
1.2294613652170383e+18	0	vclaim-id-85310	1
1.2143035718371164e+18	0	vclaim-id-36693	1
1.0397160711404052e+18	0	vclaim-id-43522	1
1.2218269887862456e+18	0	vclaim-id-30827	1
1.237453703466156e+18	0	vclaim-id-50366	1
1.1275141494020874e+18	0	vclaim-id-24663	1
1.2913122195322552e+18	0	vclaim-id-5807	1
1.1091537411802276e+18	0	vclaim-id-13262	1
1.24425660282522e+18	0	vclaim-id-43474	1
1.1832771606408315e+18	0	vclaim-id-35621	1
1.083140191362048e+18	0	vclaim-id-37467	1
7.192351287617823e+17	0	vclaim-id-12564	1
1.161436927364612e+18	0	vclaim-id-18815	1
1.2075474373064049e+18	0	vclaim-id-28463	1
1.2632730715210424e+18	0	vclaim-id-45254	1
1.2800181862266348e+18	0	vclaim-id-74199	1
4.9683722432413696e+17	0	vclaim-id-66726	1
1.266482176159363e+18	0	vclaim-id-1008	1
1.2003962576314245e+18	0	vclaim-id-27943	1
1.283382338424955e+18	0	vclaim-id-49748	1
1.2215559836353577e+18	0	vclaim-id-30818	1
1.0579925453832847e+18	0	vclaim-id-11382	1
7.629298024918835e+17	0	vclaim-id-1313	1
1.1138588843246182e+18	0	vclaim-id-15790	1
1.2934094627581993e+18	0	vclaim-id-74004	1
9.045613150997545e+17	0	vclaim-id-75587	1
1.2420928535364035e+18	0	vclaim-id-96	1
1.0037817880687288e+18	0	vclaim-id-66354	1
1.2572473158672712e+18	0	vclaim-id-48932	1
1.2428728164475003e+18	0	vclaim-id-48621	1
1.2795560363287388e+18	0	vclaim-id-54540	1
9.07293212640981e+17	0	vclaim-id-2369	1
1.2161876245803745e+18	0	vclaim-id-2	1
1.1415179475188204e+18	0	vclaim-id-18550	1
1.1012610938324419e+18	0	vclaim-id-20155	1
7.082913758932582e+17	0	vclaim-id-39985	1
1.2793766979854664e+18	0	vclaim-id-74102	1
1.2751998453520302e+18	0	vclaim-id-55933	1
1.2007454262128353e+18	0	vclaim-id-34403	1
8.561898845534085e+17	0	vclaim-id-30517	1
1.242254105155973e+18	0	vclaim-id-48793	1
1.1826177879671235e+18	0	vclaim-id-1084	1
1.0685410421928387e+18	0	vclaim-id-36912	1
2.324650584022999e+17	0	vclaim-id-15108	1
1.192479687295021e+18	0	vclaim-id-34301	1
8.520979895017964e+17	0	vclaim-id-75213	1
1.1953677051524997e+18	0	vclaim-id-33550	1
1.2392037552262144e+18	0	vclaim-id-63216	1
1.29749217168008e+18	0	vclaim-id-79871	1
1.188247054738428e+18	0	vclaim-id-26647	1
3.774732534820659e+17	0	vclaim-id-79071	1
1.0054804180936868e+18	0	vclaim-id-20753	1
1.0049684212330824e+18	0	vclaim-id-20716	1
1.2156850510037606e+18	0	vclaim-id-85300	1
9.258026448699597e+17	0	vclaim-id-3335	1
9.051810292117873e+17	0	vclaim-id-2805	1
7.315481820610273e+17	0	vclaim-id-80814	1
1.2568529886955807e+18	0	vclaim-id-53458	1
9.372852163303096e+17	0	vclaim-id-62987	1
1.1017546965894308e+18	0	vclaim-id-28711	1
3.774822961372488e+17	0	vclaim-id-79071	1
1.0655232668346286e+18	0	vclaim-id-82526	1
1.271465047592706e+18	0	vclaim-id-45773	1
1.272466649283588e+18	0	vclaim-id-54672	1
8.627864133135237e+17	0	vclaim-id-2063	1
1.2331311761451704e+18	0	vclaim-id-32801	1
1.160163490226684e+18	0	vclaim-id-26380	1
8.242771765686764e+17	0	vclaim-id-12145	1
1.2131353500524012e+18	0	vclaim-id-29778	1
1.267630194485072e+18	0	vclaim-id-45926	1
1.2689457644132557e+18	0	vclaim-id-44847	1
8.518706544251576e+17	0	vclaim-id-30407	1
8.547320962539479e+17	0	vclaim-id-77343	1
1.248862016866902e+18	0	vclaim-id-52011	1
1.2341936160435323e+18	0	vclaim-id-33177	1
5.536475421653074e+17	0	vclaim-id-72526	1
1.2496851455917711e+18	0	vclaim-id-55779	1
1.2519477088160113e+18	0	vclaim-id-48125	1
