tweet_id,article_url,label
1281723636458627072,https://www.snopes.com/fact-check/richard-rose-covid-face-mask/,1
1155022969879461888,https://www.boomlive.in/did-mani-ratnam-sign-a-letter-protesting-mob-lynchings-a-factcheck/,1
1051326733981573120,https://fullfact.org/news/are-100-companies-causing-71-carbon-emissions/,1
1245682138776629248,https://leadstories.com/hoax-alert/2020/04/fact-check-audio-of-biden-calling-coronavirus-a-hoax-was-manipulated.html,1
849884000986386433,https://www.boomlive.in/did-pm-modi-pay-tribute-to-nathuram-godse-a-factcheck/,1
1252783777333444608,https://factly.in/hdfc-bank-official-has-clarified-that-this-message-is-wrongly-attributed-to-the-banks-md-aditya-puri/,1
1276223959395155968,https://www.snopes.com/fact-check/biden-120million-deaths-covid19/,1
1168609810079715328,https://fullfact.org/europe/EU-cannot-unilaterally-extend-brexit-date/,1
1254407061036609536,http://newsmobile.in/articles/2020/04/28/retirement-age-of-central-government-employees-to-be-reduced-to-50-heres-the-truth/,1
1086122331876020224,https://www.altnews.in/bjp-uses-misleading-images-to-showcase-western-peripheral-expressway/,1
1100240285949456384,https://www.altnews.in/multiple-indian-media-channels-play-old-footage-as-iaf-strike-on-jem-camps/,1
1256495432181575680,https://www.indiatoday.in/fact-check/story/is-it-illegal-to-circulate-pdfs-of-epaper-1673993-2020-05-03,1
1270338468309118976,https://thelogicalindian.com/fact-check/dps-covid-19-sector-45-coronavirus-21634,1
1123225494009339909,https://www.politifact.com/factchecks/2019/jun/21/mark-pocan/universal-health-care-diagnosis-mark/,1
1183759625545572353,https://fullfact.org/economy/labour-cost-nationalisation/,1
1127158136492699648,https://www.boomlive.in/video-from-sindh-falsely-shared-as-police-excess-in-kashmir/,1
1274789926207229952,https://factly.in/photo-of-indira-gandhi-addressing-indian-soldiers-at-leh-shared-as-galwan-valley/,1
1179685616092626944,https://www.altnews.in/media-misreports-that-pak-pm-was-called-welder-from-bronx-by-american-anchor/,1
1027560066877194240,https://fullfact.org/health/how-many-people-die-fires/,1
1119835541325930496,https://www.indiatoday.in/fact-check/story/fact-check-mehbooba-mufti-senior-journalists-are-wrong-on-sadhvi-pragya-s-age-1506987-2019-04-21,1
1199368605130866688,https://factly.in/no-uddhav-thackeray-was-not-bowing-and-paying-tributes-to-sonia-gandhis-portrait-in-the-photo/,1
1270614215334617088,https://newsmeter.in/no-home-ministry-has-not-ordered-complete-lockdown-from-15-june/,1
1101470198996054017,https://www.boomlive.in/pakistani-handles-share-fake-news-claiming-air-marshal-c-hari-kumar-sacked/,1
1147490800353202176,https://www.boomlive.in/ani-misreports-athlete-anju-bobby-george-joining-bjp/,1
1148123300419317767,https://www.boomlive.in/ani-misreports-athlete-anju-bobby-george-joining-bjp/,1
1161880444134182912,https://factly.in/video-of-a-pakistan-origin-woman-is-shared-as-hindu-girl-brutally-beaten-by-muslim-husband/,1
1121848124379525120,https://factly.in/the-karnataka-polices-terror-alert-is-based-on-a-hoax-call-the-caller-is-arrested/,1
1240190243736662016,https://factcheck.afp.com/indian-authorities-refute-fake-claim-about-food-markets-closing-chennai-during-covid-19-lockdown,1
980794851330584576,https://fullfact.org/economy/are-taxpayers-paying-less-income-tax-2010/,1
1067318401314562049,https://www.altnews.in/times-now-and-republic-tv-misreport-congress-manifesto-for-telangana-as-muslim-centric/,1
1254635347977232384,http://newsmobile.in/articles/2020/04/29/fact-check-tata-has-recently-not-launched-their-shopping-website/,1
1264956074555084802,http://newsmobile.in/articles/2020/05/26/this-viral-message-about-himachal-regiment-of-the-indian-army-is-fake-heres-the-truth/,1
962262345153064960,https://www.boomlive.in/audio-what-did-goa-cm-manohar-parrikar-say-about-girls-drinking-beer/,1
1206976392665149441,https://www.politifact.com/factchecks/2019/dec/18/nancy-pelosi/nancy-pelosi-claims-200k-will-be-prohibited-voting/,1
1272352186983473152,https://www.thequint.com/news/webqoof/fact-checkers-stand-by-maria-ressa-santos-jr-post-filipino-courts-verdict,1
1184685466387398656,https://www.altnews.in/video-of-mock-drill-from-germany-shared-as-gun-attack-in-amsterdam/,1
1158041562993086464,https://fullfact.org/health/nhs-money-new-or-not/,1
1000572513515122695,http://www.politifact.com/truth-o-meter/statements/2018/may/31/ro-khanna/your-amazon-alexa-spying-you/,1
851980738325032960,http://www.politifact.com/truth-o-meter/statements/2017/apr/12/donald-trump/did-he-or-didnt-he-trump-contradicts-himself-wheth/,1
1141576199497383936,https://www.abc.net.au/news/2019-07-31/fact-check-pauline-hanson-population-growth-migration/11360502,1
1009868675829129216,http://www.politifact.com/article/2018/jun/22/photo-showing-melania-trump-wearing-jacket-saying-/,1
1222877267010801665,https://factly.in/there-is-no-central-government-scheme-with-the-name-pradhan-mantri-shishu-vikas-yojana-pmsvy/,1
1182765702274539523,https://www.politifact.com/factchecks/2019/oct/14/other-98/theres-no-proof-barr-played-role-shepard-smiths-fo/,1
1269186034744598528,https://www.altnews.in/media-misreports-jyotiraditya-scindia-removes-bjp-from-twitter-bio/,1
972732423963336704,https://www.boomlive.in/audio-clip-from-mumbai-police-on-aadhaar-verification-is-fake/,1
1102296763292139520,https://www.factcheck.org/2019/04/doctored-quote-tied-to-rep-omar/,1
1293677458399535104,https://www.snopes.com/fact-check/soros-harris-vice-president/,1
1293674322771378176,https://www.snopes.com/fact-check/soros-harris-vice-president/,1
1293672745239113728,https://www.snopes.com/fact-check/soros-harris-vice-president/,1
1258563496356319232,https://www.politifact.com/factchecks/2020/may/19/andy-biggs/new-york-pension-fund-does-not-need-federal-bailou/,1
1251580245733449729,https://www.snopes.com/fact-check/microsoft-own-patent-666/,1
999683694217613312,https://www.altnews.in/mainstream-media-reports-fake-news-of-transfer-of-igp-by-karnataka-cm/,1
1117430096053190656,https://www.altnews.in/bjp-rally-in-kolkata-no-this-is-a-digitally-generated-crowd/,1
1165666060609183744,http://www.politifact.com/punditfact/statements/2019/aug/26/allen-frances/pants-fire-claim-donald-trump-has-much-blood-his-h/,1
1211740072120373249,https://factly.in/indian-students-deported-for-fake-ielts-no-they-were-awaiting-study-permit-processing/,1
1168478066504556544,https://fullfact.org/online/not-every-nandos-uk-restaurant-halal/,1
1097852687893311488,https://www.altnews.in/hdk-blames-india-for-terror-crisis-times-now-misquotes-karnataka-cm-on-pulwama-attack/,1
1283065251018276864,https://www.reuters.com/article/uk-factcheck-reed/fact-check-photo-doesnt-show-police-assaulting-woman-the-night-before-she-was-found-dead-in-london-prison-idUSKCN24M24D,1
1270093309126438912,https://healthfeedback.org/claimreview/people-who-do-not-show-covid-19-symptoms-can-and-do-transmit-it-to-others-physical-distancing-and-face-masks-effectively-reduce-the-risk-of-transmission/,1
1161096862021115905,https://www.politifact.com/article/2019/aug/14/fredo-flap-and-nuances-insult/,1
1191209267212279809,https://www.politifact.com/article/2019/nov/25/buttigieg-said-black-voters-supported-him-more-sec/,1
1189512686737874944,https://www.snopes.com/fact-check/democrats-medicare-tax-plan/,1
1249363265731297280,https://www.politifact.com/factchecks/2020/apr/29/andrew-cuomo/what-gov-cuomo-got-right-about-disparity-between-s/,1
1122398088163807232,https://www.boomlive.in/no-this-is-not-one-of-the-suicide-bombers-in-sri-lanka-pictured-with-zakir-naik/,1
1298047940863418369,https://www.snopes.com/fact-check/kenosha-police-body-cams/,1
1090680524924993538,https://www.factcheck.org/2019/01/bogus-claim-about-impeaching-pelosi/,1
1279028283187716096,https://factly.in/bjp-leader-vikas-dubey-falsely-portrayed-as-notorious-criminal-vikas-dubey-who-killed-8-u-p-cops-in-kanpur/,1
1133296573419532289,https://fullfact.org/europe/did-one-third-support-no-deal-brexit/,1
1240690264357793792,https://www.politifact.com/article/2020/mar/23/has-president-donald-trump-invoked-defense-product/,1
1267672886807982080,https://www.snopes.com/fact-check/terminator-2-commentary-policing/,1
1074607141028331520,https://www.altnews.in/aaps-jarnail-singh-targets-salman-khurshid-based-on-parody-accounts-tweet/,1
1234562420846350338,https://www.reuters.com/article/uk-factcheck-lindsey-graham-quote/false-claim-sen-lindsey-graham-said-donald-trump-probably-knows-more-about-medicine-and-viruses-than-any-scientist-at-the-nih-and-cdc-idUSKBN20R19W,1
1282023009646252034,https://www.reuters.com/article/uk-factcheck-ghislaine-wayfair-president/fact-check-photograph-does-not-show-ghislaine-maxell-with-wayfair-president-of-operations-idUSKCN24F2J2,1
1293703839053471749,https://www.snopes.com/fact-check/soros-harris-vice-president/,1
1260014481075171333,https://www.snopes.com/fact-check/obama-pandemic-playbook/,1
1258765030411186177,http://checkyourfact.com/2020/05/11/fact-check-video-mike-pence-empty-boxes-jimmy-kimmel/,1
1158083142604996609,https://factly.in/yasin-malik-is-alive-the-rumours-about-his-death-are-false/,1
1080539614052524040,https://fullfact.org/immigration/6-million-GP-registrations/,1
1103172618776166400,https://www.indiatoday.in/fact-check/story/fact-check-congress-it-cell-head-divya-spandana-slams-bjp-over-old-news-1471796-2019-03-06,1
994252278713454592,http://www.politifact.com/article/2018/may/18/closer-look-payments-donald-trumps-lawyer-michael-/,1
