query_id	query
tweet-sno-1220	"Quick chat with the designer of the new Burger King logo: ""We explored many design directions, but always returned to the iconic original logo when Burger King was at its best."" –(via)"
tweet-sno-1221	I can't stand knowing they discard vaccines in NY while the rest of us are still waiting.
tweet-sno-1222	Dear Clintons, calling something deplorable? Try being impeached! #BasketOfDeplorables
tweet-sno-1223	jan 11 – tw cannibalism // armie hammer's messages suggest a cannibal sex kink and blood drinking intent
tweet-sno-1224	The person waving an Indian flag at Capitol Hill is VHS member 'Krishna Gudipati' (Red Jacket). Video posted by Vencent Xavior was later deleted. Thread. 👇
tweet-sno-1225	Syringe-shaped cakes are on display for sale at Schuerener Backparadies bakery in Dortmund as Germany continues its coronavirus vaccination efforts. More photos of the day:📷 Leon Kuegeler
tweet-sno-1226	"""The U.S. Fish & Wildlife Service is investigating after a manatee was found with 'Trump' scraped into its back over the weekend at Blue Hole on the Homosassa River. Insurrectioning wildlife?"""
tweet-sno-1227	"The newest congress member from Illinois mentioned Hitler in her speech, saying ""Hitler was right about one thing"" before the riots began. 💀💀"
tweet-sno-1228	Rep. Mary Miller spoke today just before the riots, claiming “Hitler was right on one thing. He said, ‘Whoever has the youth has the future.’”
tweet-sno-1229	Those who stormed the Capitol on Wednesday are learning they're on No-Fly lists during the investigation. They are displeased.
tweet-sno-1230	A guy reportedly tasered himself in the balls and then died of a heart attack while trying to steal a painting yesterday; if we can't unite over how funny that is, we could be beyond hope.
tweet-sno-1232	Reading about the few rioters arrested yesterday at the Capitol, I'm reminded that Georgia's next senator, Rev. Raphael Warnock, was arrested multiple times for peaceful protests at the Capitol, a point he often mentioned in his stump speech.
tweet-sno-1233	If he were to lose (he won’t), his supporters will still go to work tomorrow like always. When Biden loses, his “supporters” will probably loot and riot. Tells you everything you need to know! #Trump2020
tweet-sno-1234	Electoral College votes were saved from the Senate floor by our alert staff, preventing them from being burned by the mob.
tweet-sno-1235	Here are the women – Senate aides – who bravely transported and secured the electoral votes before escaping the Senate. Villains will always exist. Heroes will always prevail.
tweet-sno-1236	Better take a look at the man wearing the 'Camp Auschwitz' hoodie from yesterday. It has the SS 'totenkopf' and an English translation of 'Arbeit Macht Frei'. No room for jokes here. This is who these people are. (via)
tweet-sno-1237	"This woman claimed she was maced inside the Capitol and exclaimed, ""It's a revolution!"""
tweet-sno-1238	So, Elizabeth from Knoxville who says she was maced at the Capitol was actually dabbing her eyes with an onion towel?
tweet-sno-1239	Over the next 10 days, we will see crooked machines and fraudulent ballots. If we're wrong, we'll look like fools, but if right, many will go to jail. Let's have trial by combat — Giuliani
tweet-sno-1240	image of National Guard presence in response to a Black Lives Matter protest at the Lincoln Memorial in June
tweet-sno-1241	Anarchists, agitators, or protestors damaging any Federal Courthouse in Portland, or other federal buildings, will face prosecution under the re-enacted Statues & Monuments Act. MINIMUM TEN YEARS IN PRISON. Don't do it!
tweet-sno-1242	JUST IN – On Twitter, Pence has unfollowed Trump.
tweet-sno-1243	"""Right now in DC, a Confederate flag can be seen outside the Capitol."""
tweet-sno-1244	"""There's a confederate flag waving outside the Senate chamber."""
tweet-sno-1245	Trump supporter spotted with Confederate flag on the second floor of the U.S. Capitol near the Senate entrance after breaching security, January 6, 2021. Photo by Mike Theiler
tweet-sno-1246	Someone just set up a cross in front of the Capitol building.
tweet-sno-1247	Some in Italy claim this diagram is a 5G chip in the COVID vaccine, but it's the circuit of a guitar pedal. Including it in the vaccine seems like a smart move💡
tweet-sno-1248	A fresh layer of snow can be seen this morning from Juniper Hills, CA at 4500 ft, south of Pearblossom in the San Gabriel foothills. Photo credit to Scott Lezak. #cawx #SoCal #LAweather
tweet-sno-1249	A light dusting of snow around 1/2 inch at the 3700 ft level in Pearblossom was seen early this morning. Photo courtesy of Michaela Moffitt. Thanks to Michaela and our NWS spotter Scott Lezak for sharing the photo. #cawx #LAweather #LAsnow
tweet-sno-1250	"""Breaking News: Pennsylvania saw 205,000 more votes than voters, flipping the state to President Trump."""
tweet-sno-1251	When are we going to start signature verification in Fulton County, Georgia? The process is going VERY slowly. Pennsylvania identified 205,000 votes surpassing voter numbers. Thus, we WIN Pennsylvania!!!
tweet-sno-1252	"You are not ""cleared"" for gatherings with a negative COVID test as the virus may not be detected early, and ~20% of tests result in false negatives. Sincerely, An increasingly desperate ER doctor."
tweet-sno-1253	My family and I visited last night and enjoyed great food. I used an old photo as we didn't take one then. I'm happy this tweet is getting attention. Please support Gino and his team at. Small businesses need us now more than ever.
tweet-sno-1255	"On the east coast feed, ""It's a Wonderful Life"" is set to feature the pool under the basketball court, still present at my high school. #Beverly"
tweet-sno-1256	Yes, it's real. It's powered by Intel, and it even has a chicken warmer. 😅 #KFConsole #IntelGaming
tweet-sno-1257	Mayor Buttigieg claims to be a gay Christian, but as a Christian, I uphold the Bible, which defines homosexuality as sin and not to be flaunted or politicized. The Bible specifies marriage is between a man and a woman—not two men or women. 2/3
tweet-sno-1258	Kanye West got a $2M PPP loan. Joel Osteen received $4M. Tom Brady got $960K. Most Americans only got $600. #IAmVeryUpset
tweet-sno-1259	The Vatican's 'Darth Vader' nativity scene receives earthly disapproval.
tweet-sno-1260	"""SIE is dedicated to customer satisfaction and will begin offering refunds for all players who purchased Cyberpunk 2077 through the PlayStation Store and seek a refund."""
tweet-sno-1261	"""To make sure Xbox players have the experience they expect, we're expanding our refund policy for Cyberpunk 2077 digital buyers from the Microsoft Store."""
tweet-sno-1262	During yesterday's press conference, Hayabusa2 Project Manager Yuichi Tsuda confirmed they have samples from Ryugu in the capsule!
tweet-sno-1263	"""In a closed room discussion on the Texas case, Justice Roberts was heard screaming, with liberal Justices worried about repercussions of doing the right thing…Moral cowardice."""
tweet-sno-1264	"""Hey, check this out: someone in my neighborhood has built a mini-version of the Rosebud Motel right in front of their place!"""
tweet-sno-1265	"Look at that, Day-vahd [in our finest Moira Rose voice]! Someone in Seattle’s Queen Anne area has built a mini Rosebud Motel on their retaining wall for ""Schitt’s Creek"" fans to see."
tweet-sno-1266	Perhaps the most significant difference between 2016 and 2020 is that I increased from 63,000,000 Votes to 75,000,000 Votes, a record 12,000,000 Vote increase. Obama went down 3,000,000 Votes and won. Rigged Election!!!
tweet-sno-1267	North Face rejects jacket order from the oil and gas sector. Their jackets contain oil and gas products.
tweet-sno-1268	"Alex Jones at the pro-Trump march in DC: ""Joe Biden is a globalist and will be removed, one way or another!"""
tweet-sno-1269	Is the island featured in the Allstate ad a real place? I definitely want to move there.
tweet-sno-1270	Is the small island with 2 lighthouses and the guy in a classic Land Rover from the Allstate commercial real? Is it in Maine or New Brunswick?
tweet-sno-1271	Christmas Eve has been declared a federal holiday in 2020 by an executive order signed by President Trump on Friday. BREAKING.
tweet-sno-1272	Sister Act 3 is currently in development! 🎤 returns to star and produce, with as producer too. Sister Act 3 will premiere on.
tweet-sno-1273	"""Exclusively coming soon, Hocus Pocus 2 is the follow-up to the 1993 Halloween classic!"""
tweet-sno-1274	A shopping center owner has taken legal action against Chick-fil-A, claiming the restaurant's drive-thru lines back up into the aisles. Stay updated on Toledo-area news by downloading #BladeNewsSlide 📲
tweet-sno-1275	Costco is estimated to lose $30 to $40 million annually by maintaining their $4.99 price for rotisserie chicken, but they'd rather keep members satisfied and foot traffic strong.
tweet-sno-1276	No Presidential candidate has ever come close to losing an Election after winning Iowa, Florida, and Ohio. I won all three by a large margin!
tweet-sno-1277	NEW YORKERS: Just found out that the design for these radiators was created during the 1918 Spanish flu pandemic to keep apartments warm with the windows fully open to ventilate from airborne illnesses (!!!!)
tweet-sno-1278	"""Very let down by today's bacon egg McMuffin. The egg was not right and was still frozen cold!"""
tweet-sno-1279	Rep. Louie Gohmert's tooth came out while he was speaking at his press conference.
tweet-sno-1280	"Joe Biden on disagreements with Kamala Harris: ""Like I told Barack, if there's a fundamental disagreement based on a moral principle, I'll develop some disease and say I have to resign."""
tweet-sno-1282	For the completists out there, I recalled that Indiana Jones defeated some villains by playing a saxophone.
tweet-sno-1283	Who can forget Indiana Jones defeating 3 men with his saxophone skills?
tweet-sno-1284	HOLY SHIT. Here’s Harrison Ford as a bearded Indiana Jones, learning the blues and then causing an avalanche with a saxophone right into the camera. YOU ARE WELCOME TWITTER
tweet-sno-1285	"""Today at 8:30 am, state police entered my home and took all my tech, serving a warrant on my computer after a DOH complaint. They pointed guns at me and at my kids, so no update today."""
tweet-sno-1286	Lmao apparently NASA asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for two weeks in space and if she needed more 😭😭 they really didn’t know how many tampons women used.
tweet-sno-1287	"I was there, and the employee gave me my meal, but I said ""my pleasure"" before he could. I asked if I got a free ice cream or anything for saying it first, and he told me that’s not true :("
tweet-sno-1288	"At Chick-fil-A, if you say ""my pleasure"" before the staff does, you get a free ice cream cookie sandwich. #thisbetterbetrue"
tweet-sno-1289	Saying my pleasure before they do at Chick-fil-A doesn't get you free ice cream, just a funny look! 😭😂
tweet-sno-1290	"Just a heads-up… saying ""my pleasure"" before a Chick-fil-A employee won't score you a free cookie ice cream sandwich, a discount, or anything else TikTok claims!"
tweet-sno-1292	It's shocking that Rep Matt Putz – I mean Gaetz – would involve himself in this. What a fool. Matt – You're unwelcome in New Jersey, and frankly, I never want you back in this state.
tweet-sno-1293	Lights on and ensuring food and water for our passengers! Thank you for opening on a SUNDAY! #ChristmasMiracle
tweet-sno-1294	Is Drake really putting out a candle that smells like him? Jay, prepare to drop $80 on this. 😇
tweet-sno-1295	Did anyone catch if Flash Player will be supported beyond December 2020?
tweet-sno-1296	What exactly will occur in December when Flash is no longer supported?
tweet-sno-1297	Wait, hold on! Flash Player isn't going to be supported in Chrome after December 2020? Does this mean I won't be able to access YouTube and Flash Player-based sites online after then?
tweet-sno-1298	Important notice for kids in #Ireland – #Santa will be arriving and is exempt from #Covid travel restrictions. Remember that social distancing guidelines still apply to Santa.
tweet-sno-1299	🚨 🚨 BREAKING NEWS 🚨 🚨 There's a monolith located at the summit of Pine Mountain in Atascadero!! (Photos by)
tweet-sno-1300	A viral thread claims LOUIS XIV WAS A PERVERT WHOSE FETISH INVOLVED WATCHING CHILDBIRTH. It says this is why women lie on their backs during childbirth. IT’S BULLSHIT! Francois Mauriceau, a noted obstetrician of the 1660s, popularized this practice 👇
tweet-sno-1302	The article “A closer look at U.S. deaths due to COVID-19,” published in the Science & Technology section on Nov. 22, has been retracted.
tweet-sno-1303	"Hahaha, how cool that you were on ""Teen Win Lose or Draw!"""
tweet-sno-1304	Alittle #flashbackfriday when she was on the 1990 show teen win lose or draw, anyone remember? Believe it or not, she played against Leonardo DiCaprio!
tweet-sno-1305	Teen Win, Lose or Draw – Soleil Moon Frye faces Leonardo DiCaprio on the show (1990).
tweet-sno-1306	"Why won't the Governor of Georgia utilize his emergency powers to overrule his stubborn Secretary of State and match signatures on envelopes? It could be a ""goldmine"" of fraud, ensuring we easily WIN the state…."
tweet-sno-1307	"""With FAR MORE votes than people, Detroit is part of a giant scam. I win Michigan!"""
tweet-sno-1308	"FLASHBACK: In 2018, Trump criticized Carrots the turkey for refusing to concede after losing the White House turkey pardon vote. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount."""
tweet-sno-1309	At 1:30pm AKST today, the sun will set and Utqiaġvik will begin a 66-day polar night. It will rise again on January 23rd, 2021. #akwx
tweet-sno-1310	Tyndall is the inaugural DOD base to deploy robot dogs, per Air Force Magazine. Go!
tweet-sno-1311	"""Evidence of voter fraud is expanding, with 20,000 dead people on Pennsylvania's voter roll and countless others nationwide. This has resulted in an artificial number of votes for Joe Biden."""
tweet-sno-1312	An adorable little #sawwhet owl is recovering at #ravensbeardwildlifecenter after being discovered inside the #RockefellerCenterChristmastree. Full story onat pm.
tweet-sno-1313	"""In Wisconsin, the day after the election, Biden received a vote dump of 143,379 at 3:42 AM once they saw he was losing badly. This can't be real!"""
tweet-sno-1314	The data from the server seized by the US military proves Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP, void all results in landslide states and declare Republicans the winners!!
tweet-sno-1315	Claims suggest the Germany server data shows Trump landslide: 410-128 👍
tweet-sno-1316	"!indicates it’s “bad news” that Pfizer’s Covid vaccine emerged under the Trump Administration; plans to collaborate with other governors to “halt” distribution “before it does damage"""
tweet-sno-1317	"""In Puerto Rico, a week after the election, thousands of uncounted votes were found, showing why it's wise to let the process continue."""
tweet-sno-1318	Georgia SoS assures that Floyd County was already investigating the 2,600 extra votes as the checked-in voter number was higher than the tally, even without the audit.
tweet-sno-1319	BREAKING: More than 2,600 ballots in Georgia’s Floyd County were found uncounted, possibly assisting President Trump in reducing his 14,000-vote deficit against Joe Biden.
tweet-sno-1320	"""Look at this crowd on Pennsylvania Ave. More than a MILLION people supporting this President. Meanwhile, Biden can't fill 36 circles. #MillionMAGAMarch"""
tweet-sno-1321	As per NewsMax, Trump should retire without delay, giving Pence the opportunity to concede and transition, jumpstarting his bid for the Republican nomination in 2024.
tweet-sno-1322	Right-wing Newsmax, owned by Trump's friend Chris Ruddy, says Trump should retire: “President Trump should step down immediately, allowing Mike Pence to concede the election and take over the transition.”
tweet-sno-1323	This media outlet was my favorite until they proposed Trump should retire immediately and have Mike Pence concede and handle the transition.
tweet-sno-1324	She deleted it, but originally posted a tweet implying Joe Biden will be president next year. Via
tweet-sno-1325	Raising Cane's has filed for bankruptcy.
tweet-sno-1326	"""To end 2020, Raising Cane's filed for bankruptcy... I'm done, Jesus come get me."""
tweet-sno-1327	I saw #RIPDrake trending and had an absolute heart attack.
tweet-sno-1328	"""Generation after generation, it's a joy to game together with you. Happy launch day!"""
tweet-sno-1329	Congrats #NextGeneration! #GreatnessAwaits
tweet-sno-1330	What caused the ICE Twitter account to vanish? H/T:
tweet-sno-1331	What happened to the ICE Twitter account?
tweet-sno-1332	In honor of #VeteransDay, it was announced that Gold Star Families and U.S. Armed Forces Veterans will have lifelong free entry to national parks. Learn more at #DOIDelivers
tweet-sno-1333	Exciting news: A public-private partnership under the President led to the announcement of a Coronavirus Vaccine trial that is effective in preventing infection in 90% of its volunteers.
tweet-sno-1334	The news of the vaccine being 90% effective is fantastic for Americans! Huge thanks to Operation Warp Speed. This will be one of the administration's key moves in tackling the pandemic. ❤️🇺🇸 #USStrong
tweet-sno-1335	"""We Just Did"" - Joe Biden's cheeky response to the MAGA hat."
tweet-sno-1336	Happy for President-elect Joe Biden! His German shepherd, Major, will become the first shelter dog to reside in the White House. The Bidens initially fostered him before adopting from the Delaware Humane Association two years ago.
tweet-sno-1338	"#US: Trump supporter Steve Bannon stated Dr. Fauci and FBI Director Wray should be beheaded and have their heads on pikes at the White House ""as a warning to federal bureaucrats"". (📹)"
tweet-sno-1339	"""Trump’s new rule today strips gray wolves of federal #EndangeredSpecies protections across the Lower 48 states, posing a threat to ecosystems and dismissing Indigenous advice."""
tweet-sno-1340	Here's a video from the Delaware County, PA live stream showing a ballot worker filling out ballots.
tweet-sno-1341	"Trump supporters at different rallies: ""Stop the vote!"" and ""Count that vote!"" #election2020"
tweet-sno-1342	We really don’t want a recount happening in any battleground states. Obama will steal it. Make sure your friends and family vote.
tweet-sno-1343	ARE MAIL IN BALLOTS BEING ALTERED RIGHT NOW IN CORRUPT DEM DISTRICTS? Did you hear about Dems giving Sharpie pens to Trump voters and then voiding their ballots?
tweet-sno-1344	"""The use of sharpie pens in Arizona GOP precincts is said to be causing ballot invalidations, potentially impacting a large number of Trump supporters. Stay tuned."""
tweet-sno-1345	Batches of ballots uploaded, all for Joe Biden. Huge numbers in AZ are invalidated as Trump supporters used Sharpies. This isn’t democracy; we are being ruled over.
tweet-sno-1347	Another perspective of the whale breaching shows what looks like a kayak in its mouth. The woman who recorded this video mentions she was filming the whale from a distance when the whale surfaced, trying to snatch the fish around the kayak (Video: Mandy Boyle).
tweet-sno-1348	"Biden reflected: ""As a lifeguard at a nice country club pool, I played ball with a lot of great black athletes. We were friends, yet I didn’t really know them. It was a learning experience, much like the Green Mile."""
tweet-sno-1350	It’s a sure sign of a landslide when even the Amish form a Trump Train 😎🇺🇸
tweet-sno-1351	You don’t 👏🏾 need to 👏🏾 be registered 👏🏾 before voting 👏🏾 in Minnesota 👏🏾 because 👏🏾 we have 👏🏾 same-day 👏🏾 registration 👏🏾 so register 👏🏾 at the polls 👏🏾👏🏾
tweet-sno-1352	It's claimed that Hunter Biden has flipped, revealing a $300 million stash held by the Biden family in Switzerland.
tweet-sno-1353	I came across news that Hunter Biden surrendered to the FBI on the 28th and turned on his dad. Supposedly, he spilled everything to avoid charges and went to a treatment center. Have you heard about this?
tweet-sno-1354	Hunter Biden reportedly flipped on Joe Biden?
tweet-sno-1355	14/n Word is #HunterBiden has flipped on his father.
tweet-sno-1356	Hunter Biden turned himself in on behalf of Biden!
tweet-sno-1357	"Biden campaign cancels Austin rally as armed Trump supporters reportedly harass campaign bus, ram volunteer vehicles, and block traffic. ""At least the Trump hearse is fitting given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare"
tweet-sno-1358	"""Those pickup trucks with Trump flags were lined up on I-35, prepared to ambush the Biden/Harris campaign bus traveling from San Antonio to Austin."""
tweet-sno-1359	Trump supporters, many carrying weapons, surrounded the bus on the interstate and tried to drive it off the road. They outnumbered the police 50-1, eventually hitting a staffer's car. 3/
tweet-sno-1361	Those people must be arrested for their plan to harm Biden by running him off the road. A violent mob of right-wing supporters with weapons is chasing Biden.
tweet-sno-1362	The iconic actor, 007 Sean Connery, has gone on to even greener fairways. He was a remarkable guy and a tough character. I was struggling with getting approvals for a large development in Scotland when Sean stepped in and said, “Let him build the damn thing.” That was…
tweet-sno-1363	Why are all locations out of the Mexican Pizza?
tweet-sno-1364	"""Who decided to take away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza"""
tweet-sno-1365	Is it true that the Mexican Pizza is gone? Please say it’s not 😩 #savethemexicanpizza
tweet-sno-1366	Has Taco Bell stopped selling the Mexican Pizza?
tweet-sno-1367	Is the Mexican Pizza really gone already?!
tweet-sno-1368	Not sure how much more I can handle... Cheesecake Factory is closing all locations and Taco Bell is ditching the Mexican Pizza.
tweet-sno-1369	I thought 2020 was rough, but closing all Cheesecake Factories puts the icing on the cake. I'm done. I'm really sad.
tweet-sno-1370	I just saw that “Cheesecake Factory” is closing permanently. We owe it to Trump and the GOP that businesses receive no support or stimulus from them.
tweet-sno-1371	All Cheesecake Factory locations are closing for good.
tweet-sno-1372	Wow, they are shutting down the Cheesecake Factory for good.
tweet-sno-1373	I can't believe it—The Cheesecake Factory is closing forever 😢
tweet-sno-1374	The Cheesecake Factory will be closing all of their restaurants for good. _LQ I thought you should know this lol
tweet-sno-1375	Not Cheesecake Factory closing its doors for good ☹️
tweet-sno-1376	"Your tweet mentioned deleting the congratulatory Amy Coney Barrett message because it was ""viewed as political and partisan"" and theis ""nonpolitical,"" yet this tweet remains undeleted. 🤔 #progressiveprivilege"
tweet-sno-1378	Trump is advocating for the assassination of his political opponent.
tweet-sno-1380	We're not ready for a pandemic. Trump has undone the work President Obama and I did to enhance global health security. Leadership that builds trust and addresses actual threats is necessary to prevent outbreaks from reaching us.
tweet-sno-1381	"As recently as last month, Webster’s Dictionary defined “preference” as “orientation” or “sexual preference.” TODAY, they changed it to include the word “offensive."" Checked via Wayback Machine—it's true."
tweet-sno-1383	Uhhhhh check out this photo of Mitch McConnell's hands that I found on AP.
tweet-sno-1384	A nurse who made national headlines has been detained for allegedly shooting someone. More updates on this ongoing story.
tweet-sno-1385	"Joe Biden surrogate Jane Fonda refers to coronavirus as ""God's gift to the Left."""
tweet-sno-1386	Joe Biden and Kamala Harris both aim to ban fracking.
tweet-sno-1387	"""Unlike the first two programs, John F. Kennedy in New York and Richard Nixon in a Los Angeles studio, separated by 3,000 miles, won't be sharing the same platform but instead connected by electronic facilities for tonight's discussion."""
tweet-sno-1388	"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence did not."
tweet-sno-1389	A large Trump sign appeared on the hillside next to the 405 Freeway near Sepulveda Pass. It's unclear who installed it 📹: Sky5
tweet-sno-1390	"This is the Democratic VP pick encouraging violent riots that have left several Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not."""
tweet-sno-1391	"When Joe Biden mentioned Trump supporters, he called them the ""dregs of society."" The claim that Biden is a unifier is comical."
tweet-sno-1392	Biden: 'I Was Able to Stay Sequestered' Thanks to 'Some Black Woman' Who Stocked Grocery Shelves
tweet-sno-1395	.and I are joining thousands of gay men online to reclaim #ProudBoys from white supremacists and neo-nazis. Let's fill the hashtag with love, positivity, and genuine PRIDE! Your favorite #ProudBoys are ready to VOTE! 🏳️‍🌈🗳
tweet-sno-1396	Wow! Look at this massive group of bikers gathered to pray for President Trump and the First Lady. The country stands with you, Mr. President! 🇺🇸
tweet-sno-1397	"That ""donate to help him recover"" email seems like a fake to me."
tweet-sno-1398	This journalist just revealed Kayleigh McEnany lied about Amy Coney Barrett being a Rhodes Scholar. Barrett studied at Rhodes College.
tweet-sno-1399	New interview question: Do you condemn Antifa? BIDEN: Yes, I do — violence, no matter who it is.
tweet-sno-1400	Three occurrences tonight: 1. #DonaldTrump failed to condemn white supremacy. 2. The #POTUS failed to condemn white supremacy. 3. The #CommanderInChief FAILED to condemn white supremacy on the WORLD STAGE. LOOK WHAT IS HAPPENING ONLINE. THIS IS NOT OKAY.
tweet-sno-1401	Wow, who knew Mini Mike Bloomberg went so far as to bribe ex-prisoners to vote for Sleepy Joe? He’s trying hard to win back those who badly beat him and made him look foolish. Now he’s committed a serious crime!
